Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
45203,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,113.73,0,0,-113.73,0,,,Không đạt
45203,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,474.5,0,0,-474.5,0,,,Không đạt
45203,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,3777.5,0,13,-3777.5,-13,,,Không đạt
45204,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,1438.999,0,60,-1438.999,-60,,,Không đạt
45253,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,242.5,0,6,-242.5,-6,,,Không đạt
45253,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,0,114.3,0,-114.3,0,,,Không đạt
45253,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,577,0,5,-577,-5,,,Không đạt
45245,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,600.8,0,54,-600.8,-54,,,Không đạt
45246,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,1818.8,0,181,-1818.8,-181,,,Không đạt
45246,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,1178.4,0,310,-1178.4,-310,,,Không đạt
45252,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,4771,0,50,-4771,-50,,,Không đạt
45252,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,693.5,0,0,-693.5,0,,,Không đạt
45252,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,2610.1,0,80,-2610.1,-80,,,Không đạt
45251,SOI8,Đêm,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,4958.7,0,13,-4958.7,-13,,,Không đạt
45251,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,0,216.3,0,-216.3,0,,,Không đạt
45251,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,1184.7,0,90,-1184.7,-90,,,Không đạt
45254,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,3407.7,0,29,-3407.7,-29,,,Không đạt
45268,SOI8,Đêm,,,SO2312-0004,MP23/12-009,LSX12/23-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,2165.11,0,40,-2165.11,-40,,,Không đạt
45268,SOI8,Đêm,,,SO2309-0033,MP23/09-034,LSX09/23-022,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,489.88,0,0,-489.88,0,,,Không đạt
45269,SOI8,Ngày,,,SO2312-0004,MP23/12-009,LSX12/23-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,3853.5,0,61,-3853.5,-61,,,Không đạt
45280,SOI8,Ngày,,,SO2312-0004,MP23/12-009,LSX12/23-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,1102.3,0,60,-1102.3,-60,,,Không đạt
45280,SOI8,Đêm,,,SO2312-0004,MP23/12-009,LSX12/23-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,3352.8,0,135,-3352.8,-135,,,Không đạt
45280,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2171.4,0,44,-2171.4,-44,,,Không đạt
45280,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,3132,0,72,-3132,-72,,,Không đạt
45279,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,961.5,0,200,-961.5,-200,,,Không đạt
45279,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,117.5,0,-117.5,0,,,Không đạt
45287,SOI7,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1760.33,0,23,-1760.33,-23,,,Không đạt
45287,SOI7,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,79.67,0,0,-79.67,0,,,Không đạt
45281,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,640.49800000000005,0,52,-640.49800000000005,-52,,,Không đạt
45281,SOI7,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,187.51,0,0,-187.51,0,,,Không đạt
45288,SOI8,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,196.8,0,-196.8,0,,,Không đạt
45288,SOI8,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,572,0,4,-572,-4,,,Không đạt
45291,SOI8,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,104,0,-104,0,,,Không đạt
45291,SOI8,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,887.2,0,6,-887.2,-6,,,Không đạt
45291,SOI8,Đêm,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,5346,0,12,-5346,-12,,,Không đạt
45289,SOI8,Ngày,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1050,0,83,-1050,-83,,,Không đạt
45288,SOI8,Đêm,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1829.81,0,12,-1829.81,-12,,,Không đạt
45288,SOI8,Đêm,,,SO2312-0033,MP23/12-035,LSX12/23-041,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1839.69,0,0,-1839.69,0,,,Không đạt
45265,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,283.46,0,0,-283.46,0,,,Không đạt
45265,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2051.5365000000002,0,7,-2051.5365000000002,-7,,,Không đạt
45265,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2625,0,5,-2625,-5,,,Không đạt
45264,SOI7,Đêm,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2477.58,0,11,-2477.58,-11,,,Không đạt
45264,SOI7,Đêm,,,SO2310-0001,MP22/11-001,LSX11/23-001,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,66.956999999999994,0,0,-66.956999999999994,0,,,Không đạt
45264,SOI7,Đêm,,,SO2305-0017,MP2305-0028,LSX05/23-051,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,314.63,0,0,-314.63,0,,,Không đạt
45264,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,243.83,0,0,-243.83,0,,,Không đạt
45271,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,787,0,0,-787,0,,,Không đạt
45222,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1096,0,0,-1096,0,,,Không đạt
45264,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,144,0,0,-144,0,,,Không đạt
45264,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,637.2,0,0,-637.2,0,,,Không đạt
45242,SOI8,Đêm,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,235,0,60,-235,-60,,,Không đạt
45243,SOI8,Đêm,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,849.2,0,50,-849.2,-50,,,Không đạt
45243,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,943.3,0,252,-943.3,-252,,,Không đạt
45243,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,360,0,-360,0,,,Không đạt
45270,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,4912.1,0,9,-4912.1,-9,,,Không đạt
45270,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1727,0,2,-1727,-2,,,Không đạt
45270,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,114,0,-114,0,,,Không đạt
45254,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2001.1,0,13,-2001.1,-13,,,Không đạt
45252,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,244.8,0,-244.8,0,,,Không đạt
45252,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1487.8,0,33,-1487.8,-33,,,Không đạt
45252,SOI7,Đêm,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1590,0,7,-1590,-7,,,Không đạt
45229,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2312,0,10,-2312,-10,,,Không đạt
45228,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",4104,59.508000000000003,0,107.4,0,3996.6,59.508000000000003,0.026169590643274853,0,Không đạt
45228,SOI8,Ngày,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",4104,59.508000000000003,450.6,0,0,3653.4,59.508000000000003,0.1097953216374269,0,Không đạt
45228,SOI8,Đêm,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",4104,59.508000000000003,4900.5,0,20,-796.5,39.508000000000003,1.194078947368421,0.33608900000000003,Đạt
45275,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,104,0,-104,0,,,Không đạt
45275,SOI7,Ngày,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2318,0,18,-2318,-18,,,Không đạt
45275,SOI7,Đêm,,,SO2311-0019,MP23/11-031,LSX12/23-007,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,3634.3,0,7,-3634.3,-7,,,Không đạt
45260,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,488.08,0,0,-488.08,0,,,Không đạt
45260,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,916.92,0,8,-916.92,-8,,,Không đạt
45248,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2669.48,0,32,-2669.48,-32,,,Không đạt
45248,SOI7,Ngày,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,154.02,0,0,-154.02,0,,,Không đạt
45248,SOI7,Đêm,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,916.5,0,19,-916.5,-19,,,Không đạt
45247,SOI7,Đêm,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,166.4,0,-166.4,0,,,Không đạt
45247,SOI7,Đêm,,,SO2310-0024,MP23/10-025,LSX11/23-022,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1181.54,0,0,-1181.54,0,,,Không đạt
45247,SOI7,Đêm,,,SO2310-0023,MP23/10-026,LSX10/23-034,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1334.56,0,24,-1334.56,-24,,,Không đạt
45209,SOI8,Ngày,,,SO2309-0032,MP23/09-036,LSX09/23-023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,421.3,0,4,-421.3,-4,,,Không đạt
45208,SOI8,Đêm,,,SO2309-0032,MP23/09-036,LSX09/23-023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,803,0,24,-803,-24,,,Không đạt
45208,SOI8,Đêm,,,SO2309-0032,MP23/09-036,LSX09/23-023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,135.3,0,-135.3,0,,,Không đạt
