Ngày,Số chứng từ,Đơn hàng bán,Khách hàng,Diễn giải,Vật tư,Tên vật tư,Đơn vị tính 1,Só lượng (1),Số lượng (2),Đơn vị tính 2
45208,SIM10/23-013,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán ngày 09/10/2023 XE KH LẤY -  51C-67266,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1000,1000,Kg
45208,SIM10/23-013,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán ngày 09/10/2023 XE KH LẤY -  51C-67266,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,2000,2000,Kg
45208,SIM10/23-013,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán ngày 09/10/2023 XE KH LẤY -  51C-67266,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,2000,2000,Kg
45209,SIM10/23-014,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán ngày 10/10/2023 GIAO KH  -XE   51C-67266,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,5000,5000,Kg
45209,SIM10/23-015,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán ngày 10/10/2023 XE KH LẤY -  61C-121.65,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,3000,3000,Kg
45209,SIM10/23-016,SO2308-0041,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,0119110006001000,"[Gập PE] Bao TP-PP, trắng đục, hấp trong, lồng HDPE-51x84LLx19g, K49.0x75.0PB, bẻ miệng PE ra ngoài 6-8cm, TL: PP-65g + PE-19g = 84g/bộ, MK: PADI III. (MĐ: 8x8, 900D) [EK: 500cái/kiện, bao MK nhận dạng bên trên, bắn đai: 5 ngang x 1 dọc]]/TPH049075G0",BO,201120,17306,KG
45209,SIM10/23-016,SO2305-0040,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",BAO,20887.5,843.17,KG
45209,SIM10/23-016,SO2308-0024,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",BAO,80887.5,3483.83,KG
45209,SIM10/23-016,SO2308-0024,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,0119110017005000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 12-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC12",BAO,20180,863.7,KG
45209,SIM10/23-016,SO2304-0030,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR",BAO,20000,942.3,KG
45209,SIM10/23-016,SO2308-0052,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,THACUHAR585100110082TRDU,"Vải cuộn PP trắng đục, khổ 58.5cm, mật độ 10x11, đầu cây dệt caro khít, ngang 2x1; TL: 82g/m [3000m/cuộn]",M,6029,494,KG
45209,SIM10/23-016,SO2308-0024,HARVEST UNITES ENTERPRISE SDN. BHD,Xk bán hàng ngày 10/10/2023; Số cont : ZCSU7541270; Số seal :A4 32 1419503; INV : 252,TPH066115G143TDVHAR.CS,"Bao TP-PP, tráng ngoài (bóng), trắng UV, K66.0x115.0PB=143.0g/cái, MK: CS. [300cái/kiện]",CAI,10000,1432.2,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001001000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBALA",CAI,2000,156.7,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001002000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIBL",CAI,44000,3442.8,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001003000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIGR",CAI,45000,3479.7,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001004000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIRE",CAI,2000,156.2,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001007000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE ROSES PAU. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBLROP",CAI,5000,395.8,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001008000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMDIMO",CAI,19000,1489.2,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001009000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: EAGLE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMEAGLE",CAI,2000,155.6,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001010000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMGOST",CAI,2000,161.8,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001011000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: LOVE BIRD. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMLOBI",CAI,9000,709.1,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001014000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMRERO",CAI,7000,538.3,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001015000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES EXPORT. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMREROEX",CAI,4000,316.4,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119001017000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI B. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMROCAB",CAI,1000,77.8,KG
45210,SIM10/23-017,SO2309-0041,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),"Xuất bán ngày 11/10/2023 số cont : EGHU3730941, seal :EMCKHZ5153 , INV : 253",0119119004042000,"Bao TP-PP, trắng đục, K48.5x91.5LL(+/-1), TL: 93g/cái(+/-2.8), MK: NEUTRAL (WITHOUT WEIGHT). [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485915TDMFM.LMNTWW",CAI,8000,719.7,KG
45210,SIM10/23-018,SO2309-0034,CÔNG TY TNHH FOTAI VIỆT NAM,"Xk bán hàng ngày  11/10/2023,Xe 51C-67266",THACUFOT122090090072TRDU,"Vải manh cuộn PP, K122.0cm, 9.0x9.0, caro láng, TL: 72.59g/m. [FT1220909750D] [59.5gsm]",M,70336,5115,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124001001000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BHRC BLEACH (5000013). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHBL",CAI,15000,1006.2,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124001011000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000224). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.PIHO",CAI,10000,671.9,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124003001000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: NESTLE KIT KAT (5000203).[EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050086TDPRE.NEKK",CAI,5000,383.2,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124003003000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: ORANGE HORSE (5000211). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050086TDPRE.ORHO",CAI,10000,757.8,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124004004000,"Bao TP-PP, trắng đục, K56x82LL (+/-1), TL: 75g/cái (+/-5%), MK: BLACK LABEL (5000024). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH056082TDPRE.BLALAB",CAI,15000,1077.5,KG
45210,SIM10/23-019,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : TTNU1113993, seal : YMAP777198, INV : 254",0119124007000000,"Bao TP-PP, trắng đục, K71x130LL (+/-1), MĐ: 11x11, TL: 155g/cái (600N) (5000236)./TPH071130G155TDPRE600N",CAI,47000,7061.8,KG
45210,SIM10/23-020,SO2306-0007,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 11/10/2023 số cont : SEGU2221165, seal : YMAP777065, INV : 254",0119124001002000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BH RB (5001139). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHRB",CAI,25000,1653,KG
