Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
8/18/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,1960,0,0,-1960,0,,,Không đạt
9/4/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,4600,0,0,-4600,0,,,Không đạt
9/19/2023,O01,Ngày,,,SO2309-0028,MP23/09-031,LSX09/23-015,SUI-TRANG,Sủi trắng,0,0,4560,0,0,-4560,0,,,Không đạt
6/30/2023,O01,Ngày,,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TRANG,Sủi trắng,0,0,4360,0,0,-4360,0,,,Không đạt
6/30/2023,O01,Ngày,,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TRANG,Sủi trắng,0,0,31040,0,0,-31040,0,,,Không đạt
7/27/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,1240,0,0,-1240,0,,,Không đạt
11/14/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4480,0,0,-4480,0,,,Không đạt
12/15/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,3650,0,0,-3650,0,,,Không đạt
12/15/2023,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,870,0,0,-870,0,,,Không đạt
11/20/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,1560,0,0,-1560,0,,,Không đạt
7/27/2023,O01,Ngày,Trầm Vĩnh Thạnh,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TRANG,Sủi trắng,0,0,1720,0,0,-1720,0,,,Không đạt
7/27/2023,O01,Ngày,Trầm Vĩnh Thạnh,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,4480,0,0,-4480,0,,,Không đạt
8/29/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,4400,0,0,-4400,0,,,Không đạt
11/28/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,4080,0,0,-4080,0,,,Không đạt
11/30/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,4240,0,0,-4240,0,,,Không đạt
12/2/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,2350,0,0,-2350,0,,,Không đạt
12/2/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,1890,0,0,-1890,0,,,Không đạt
8/31/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,4200,0,0,-4200,0,,,Không đạt
11/3/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4080,0,0,-4080,0,,,Không đạt
10/31/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,1680,0,0,-1680,0,,,Không đạt
7/17/2023,O01,Ngày,,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TRANG,Sủi trắng,0,0,4240,0,0,-4240,0,,,Không đạt
10/5/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,240,0,0,-240,0,,,Không đạt
10/6/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4080,0,0,-4080,0,,,Không đạt
11/23/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,3440,0,0,-3440,0,,,Không đạt
9/8/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,4600,0,0,-4600,0,,,Không đạt
8/16/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,1960,0,0,-1960,0,,,Không đạt
10/20/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,3240,0,0,-3240,0,,,Không đạt
10/20/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,520,0,0,-520,0,,,Không đạt
10/22/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,3600,0,0,-3600,0,,,Không đạt
7/19/2023,O01,Ngày,Nguyễn Thanh Tùng,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TRANG,Sủi trắng,0,0,4560,0,0,-4560,0,,,Không đạt
9/13/2023,O01,Ngày,,,SO2307-0068,MP23/07-067,LSX07/23-068,SUI-TRANG,Sủi trắng,0,0,3480,0,0,-3480,0,,,Không đạt
9/13/2023,O01,Ngày,,,SO2309-0028,MP23/09-031,LSX09/23-015,SUI-TRANG,Sủi trắng,0,0,920,0,0,-920,0,,,Không đạt
9/15/2023,O01,Ngày,,,SO2309-0028,MP23/09-031,LSX09/23-015,SUI-TRANG,Sủi trắng,0,0,2240,0,0,-2240,0,,,Không đạt
10/3/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4240,0,0,-4240,0,,,Không đạt
9/25/2023,O01,Ngày,,,SO2309-0028,MP23/09-031,LSX09/23-015,SUI-TRANG,Sủi trắng,0,0,1070,0,0,-1070,0,,,Không đạt
9/27/2023,O01,Ngày,,,SO2309-0028,MP23/09-031,LSX09/23-015,SUI-TRANG,Sủi trắng,0,0,1210,0,0,-1210,0,,,Không đạt
9/27/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,6390,0,0,-6390,0,,,Không đạt
11/12/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4560,0,0,-4560,0,,,Không đạt
10/25/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,1600,0,0,-1600,0,,,Không đạt
12/25/2023,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,2400,0,0,-2400,0,,,Không đạt
12/11/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,3880,0,0,-3880,0,,,Không đạt
12/6/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,2680,0,0,-2680,0,,,Không đạt
10/28/2023,O01,Ngày,,,SO2309-0054,MP23/09-063,LSX09/23-048,SUI-TRANG,Sủi trắng,0,0,4400,0,0,-4400,0,,,Không đạt
12/18/2023,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,4480,0,0,-4480,0,,,Không đạt
12/4/2023,O01,Ngày,,,SO2311-0044,MP23/11-046,LSX12/23-002,SUI-TRANG,Sủi trắng,0,0,4120,0,0,-4120,0,,,Không đạt
12/26/2023,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,4400,0,0,-4400,0,,,Không đạt
12/30/2023,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,3280,0,0,-3280,0,,,Không đạt
12/11/2023,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-VANG,Sủi vàng,0,0,160,0,0,-160,0,,,Không đạt
9/25/2023,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-VANG,Sủi vàng,0,0,1725,0,0,-1725,0,,,Không đạt
12/8/2023,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-VANG,Sủi vàng,0,0,2240,0,0,-2240,0,,,Không đạt
7/12/2023,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-VANG,Sủi vàng,0,0,3080,0,0,-3080,0,,,Không đạt
7/12/2023,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-XANHDUONG,Sủi xanh dương.,0,0,3160,0,0,-3160,0,,,Không đạt
10/20/2023,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHDUONG,Sủi xanh dương.,0,0,1040,0,0,-1040,0,,,Không đạt
10/20/2023,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHLA,Sủi màu xanh lá,0,0,840,0,0,-840,0,,,Không đạt
10/20/2023,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHLA,Sủi màu xanh lá,0,0,360,0,0,-360,0,,,Không đạt
10/22/2023,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHLA,Sủi màu xanh lá,0,0,280,0,0,-280,0,,,Không đạt
10/5/2023,SOI8,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2739,0,28,-2739,-28,,,Không đạt
10/10/2023,SOI8,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,849,0,8,-849,-8,,,Không đạt
10/10/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2307.7,0,20,-2307.7,-20,,,Không đạt
9/28/2023,SOI8,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,488,0,4,-488,-4,,,Không đạt
9/27/2023,SOI8,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1895,0,13,-1895,-13,,,Không đạt
9/27/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,0,195.7,0,-195.7,0,,,Không đạt
9/27/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1393.5,0,9,-1393.5,-9,,,Không đạt
9/28/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1639.9,0,15,-1639.9,-15,,,Không đạt
10/5/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,0,285,0,-285,0,,,Không đạt
10/5/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1059,0,25,-1059,-25,,,Không đạt
10/26/2023,SOI7,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,1745,0,5,5,21.25,0.997142857,0.190476,Đạt
10/14/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",3500,52.5,0,220.1,0,3279.9,52.5,0.062885714,0,Không đạt
10/14/2023,SOI8,Ngày,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",3500,52.5,2324.7,0,35,1175.3,17.5,0.6642,0.666666,Không đạt
10/14/2023,SOI8,Đêm,,,SO2309-0035,MP23/09-046,LSX09/23-035,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",3500,52.5,3889,0,30,-389,22.5,1.111142857,0.571428,Đạt
6/17/2023,SOI7,Đêm,,,SO2304-0002,MP2305-0001,LSX06/23-083,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",0,0,890.32,0,0,-890.32,0,,,Không đạt
6/17/2023,SOI7,Đêm,,,SO2305-0024,MP23/06-006,LSX06/23-082,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",0,0,990,0,0,-990,0,,,Không đạt
6/19/2023,SOI7,Ngày,,,SO2304-0002,MP2305-0001,LSX06/23-083,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",0,0,430.65,0,0,-430.65,0,,,Không đạt
6/19/2023,SOI7,Ngày,,,SO2304-0002,MP2305-0001,LSX06/23-083,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",0,0,479.345,0,0,-479.345,0,,,Không đạt
7/9/2023,SOI7,Đêm,,,SO2306-0044,MP23/06-071,LSX06/23-140,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",1458,7.29,597.32,0,12,860.68,-4.71,0.409684499,1.64609,Không đạt
7/8/2023,SOI7,Đêm,,,SO2306-0044,MP23/06-071,LSX06/23-140,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",4274,21.37,3201,0,13,1073,8.37,0.748947122,0.608329,Không đạt
7/9/2023,SOI7,Ngày,,,SO2306-0044,MP23/06-071,LSX06/23-140,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",1458,7.29,984.3,0,10,473.7,-2.71,0.675102881,1.371742,Không đạt
7/9/2023,SOI7,Ngày,,,SO2304-0002,MP2305-0001,LSX06/23-083,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",0,0,994.7,0,0,-994.7,0,,,Không đạt
6/19/2023,SOI7,Ngày,,,SO2304-0005,MP2304-0033,LSX06/23-054,SOI-BEPP-06,"Sợi PP, dệt đai, màu xanh dương, 2400D, 3.7mm.",0,0,1517,0,0,-1517,0,,,Không đạt
6/19/2023,SOI7,Ngày,,,SO2304-0005,MP2304-0033,LSX06/23-054,SOI-BEPP-06,"Sợi PP, dệt đai, màu xanh dương, 2400D, 3.7mm.",0,0,0,181,0,-181,0,,,Không đạt
11/30/2023,SOI2,Đêm,,,SO2311-0041,MP23/11-040,LSX11/23-046,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",0,0,2494.3,0,8,-2494.3,-8,,,Không đạt
11/30/2023,SOI2,Ngày,,,SO2311-0041,MP23/11-040,LSX11/23-046,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",0,0,1726,0,30,-1726,-30,,,Không đạt
11/30/2023,SOI2,Ngày,,,SO2311-0041,MP23/11-040,LSX11/23-046,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",0,0,0,76,0,-76,0,,,Không đạt
9/22/2023,SOI3,Ngày,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,2294,0,25,-2294,-25,,,Không đạt
9/22/2023,SOI3,Đêm,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,909.3,0,0,-909.3,0,,,Không đạt
9/22/2023,SOI3,Đêm,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,2511.4,0,47,-2511.4,-47,,,Không đạt
9/24/2023,SOI7,Đêm,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,2107.4,0,0,-2107.4,0,,,Không đạt
6/20/2023,SOI7,Đêm,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,889,0,19,-889,-19,,,Không đạt
10/9/2023,SOI3,Đêm,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1636.6,0,30,-1636.6,-30,,,Không đạt
6/12/2023,SOI2,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,715.4,0,10,-715.4,-10,,,Không đạt
6/12/2023,SOI2,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1867.5,0,24,-1867.5,-24,,,Không đạt
6/12/2023,SOI1,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,178,0,16,-178,-16,,,Không đạt
6/12/2023,SOI1,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,924.9,0,27,-924.9,-27,,,Không đạt
6/12/2023,SOI1,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,774.9,0,24,-774.9,-24,,,Không đạt
6/12/2023,SOI1,Đêm,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,2637.3,0,43,-2637.3,-43,,,Không đạt
6/12/2023,SOI2,Đêm,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,805.3,0,7,-805.3,-7,,,Không đạt
6/12/2023,SOI2,Đêm,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,2017.4,0,35,-2017.4,-35,,,Không đạt
6/12/2023,SOI7,Ngày,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1910.2,0,0,-1910.2,0,,,Không đạt
6/12/2023,SOI7,Đêm,,,SO2305-0035,MP2305-0054,LSX06/23-069,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1091,0,18,-1091,-18,,,Không đạt
8/21/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",1300,17.55,2892,0,27,-1592,-9.45,2.224615385,1.538461,Đạt
8/21/2023,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",1300,17.55,230.1,0,65,1069.9,-47.45,0.177,3.703703,Không đạt
8/20/2023,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",3600,48.6,5369.1,0,70,-1769.1,-21.4,1.491416667,1.440329,Đạt
8/19/2023,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",3900,52.65,3031,0,68,869,-15.35,0.777179487,1.291547,Không đạt
8/19/2023,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",3900,52.65,0,84.7,0,3815.3,52.65,0.021717949,0,Không đạt
8/20/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",3600,48.6,1598,0,25,2002,23.6,0.443888889,0.514403,Không đạt
9/20/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,274,0,60,-274,-60,,,Không đạt
9/19/2023,SOI8,Đêm,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,3876.5,0,16,-3876.5,-16,,,Không đạt
9/19/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,0,83.73,0,-83.73,0,,,Không đạt
9/19/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,876.8,0,0,-876.8,0,,,Không đạt
10/4/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,113.73,0,0,-113.73,0,,,Không đạt
10/4/2023,SOI8,Ngày,,,SO2308-0021,MP23/08-050,LSX08/23-044,SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",0,0,474.5,0,0,-474.5,0,,,Không đạt
