Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
9/28/2023,SO2309-0066,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,MLD455068G496CA00.DW,"[MMLD] Bao PP, màu cam, K45.5x68.0PB, miệng 1 lần/may 1 đường Polyester + luồn dây cước xanh 130cm(cũ 125+/-4cm), TL: 49.60g/cái, không in. [May miệng bỏ dây luồn vào bên trong]",BAO,KG,400000,19840,10/6/2023,
9/28/2023,SO2309-0066,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,MLD455068G496TDSD.DW,"[MMLD] Bao PP, trắng đục + 4 sọc đỏ 1.5cm cách biên 1.5cm, K45.5x68.0PB, miệng 1 lần/may 1 đường Polyester + luồn dây cước xanh 130cm(cũ 125+/-4cm), TL: 49.6gr/cái, bao không in. [May miệng bỏ dây luồn vào bên trong]",BAO,KG,600000,29760,10/6/2023,
9/14/2023,SO2309-0035,AGRIFEED,0119101001001000,"Bao TP-PP, trắng đục, K56x81LL, TL: 62g/cái, đáy 1 lần/2 đường PP900D, cắt ZIGZAG, MK: AGRIFEED 25KGS (4+0). [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc, 1 tem bên hông]/TPH056081G062TDAGF.AGRI.2/TPH056081G062TDAGF.AGRI.2",CAI,KG,310000,19220,10/20/2023,
7/13/2023,SO2307-0026,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,KG,3850,50.05,7/31/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,7/21/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,9/22/2023,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,12/13/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBBIFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB BISCUIT FLOUR (5000005). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,4/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BBCRFL,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BB CRACKER FLOUR (5000006). (Có in tracking) [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,4/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE (5000037). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,1000,70,4/1/2024,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE (5000037). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,9/22/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,40000,2800,9/22/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,60000,4200,7/21/2023,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,30000,2100,4/1/2024,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,20000,1400,2/1/2024,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOCK,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE CK (5000032). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,40000,2800,12/13/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOMS,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE MS (5000035). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,1000,70,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOMS,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE MS (5000035). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,4/1/2024,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.BLHOMS,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE MS (5000035). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,9/22/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,20000,1400,9/22/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,7/21/2023,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,4/1/2024,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,2/1/2024,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLDEN HORSE (5000136). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,12/13/2023,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,12/13/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,4/1/2024,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,7/21/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.GRNH,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H (5000141). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,9/22/2023,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.LFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: LFM (5001579). (Có in tracking) [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,4/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,4/1/2024,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,2/1/2024,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,12/13/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000225). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,9/22/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,20000,1400,9/22/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,20000,1400,7/21/2023,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,12/13/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.REHOAA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE AA (5000288). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,4/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,4/1/2024,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,2/1/2024,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,12/13/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,12000,840,7/21/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SBFM,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SBFM (5000299). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,9/22/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,9/22/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,7/21/2023,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,12/13/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,10000,700,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFM 99 (5000307). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,15000,1050,4/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,4/1/2024,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,3000,210,2/1/2024,
11/29/2023,SO2311-0047,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,6000,420,12/13/2023,
6/15/2023,SO2306-0028,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.SP,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SP (5000313). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,8000,560,7/21/2023,
6/15/2023,SO2306-0031,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,9/22/2023,
11/29/2023,SO2311-0048,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,2000,140,2/1/2024,
11/29/2023,SO2311-0049,SARAWAK FLOUR MILL SDN BHD,TPH050076TDSAR.YEHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (5000350). (Có in tracking). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 4 ngang x 1 dọc]",CAI,KG,5000,350,4/1/2024,
10/26/2023,SO2310-0050,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",BAO,KG,53000,2756,11/21/2023,
7/7/2023,SO2307-0013,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",BAO,KG,25700,1336.4,7/31/2023,
10/4/2023,SO2310-0011,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G052TDSAN,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), không in. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp,  bao nhận diện bên ngoài, bắn đai 4 ngang x 1 dọc]",BAO,KG,33000,1716,10/18/2023,
9/14/2023,SO2309-0036,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G52TDSAN.XXX,"[SO tổng] Bao TP-PP, trắng đục, K50x80, TL: 52g/cái. Mã dùng làm đơn hàng tổng.",CAI,KG,960000,49920,10/10/2023,
7/3/2023,SO2307-0004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G52TDSAN.XXX,"[SO tổng] Bao TP-PP, trắng đục, K50x80, TL: 52g/cái. Mã dùng làm đơn hàng tổng.",CAI,KG,480000,24960,7/31/2023,
12/28/2023,SO2312-0055,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),TPH050080G52TDSAN.XXX,"[SO tổng] Bao TP-PP, trắng đục, K50x80, TL: 52g/cái. Mã dùng làm đơn hàng tổng.",CAI,KG,960000,49920,1/2/2024,
12/26/2023,SO2312-0046,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066XXXTDMFM.850D,"[SO tổng] Bao TP-PP, trắng đục, K66cm. [850D] [K66x99cm, 120gr]",CAI,KG,2040000,244800,2/15/2024,
7/6/2023,SO2307-0011,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066XXXTDMFM.850D,"[SO tổng] Bao TP-PP, trắng đục, K66cm. [850D] [K66x99cm, 120gr]",CAI,KG,1360000,163200,8/15/2023,
7/26/2023,SO2307-0065,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455066G057CBT.DW.XXX,"Bao PP, cam biên trong suốt trong, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka in báo sau] [Dùng làm đơn hàng tổng]",CAI,KG,35000,1995,7/26/2023,
8/9/2023,SO2308-0016,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455066G057TDU.DW.XXX,"Bao PP, trắng đục, K45.5x66PB=57g, gập miệng. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",CAI,KG,14500,826.5,8/20/2023,
7/26/2023,SO2307-0065,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G054CBT.DW.XXX,"Bao PP, màu cam biên trong + suốt trong, K45.5x68PB=54g, may miệng luồn dây cước xanh 1.3 m, TL: PP-52gr + dây-2gr = 54g/bộ. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",CAI,KG,8000,432,7/26/2023,
