Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2401-0020,TPH041085G104TDLOT.HDPE,"Bao PP in trắng đục tráng hấp KT: 41x85.5LL(cm), gấp đáy 1 lần may 1 đường PP multiflament 900D màu trắng; TL:104.71g/cái, MK: HDPE",14,Xô hông - Xếp hông.,TPH-1552,XEHLOT041G104TRDU.HDPE,"Cuộn PP in, tráng hấp, trắng đục, K41.0cm xếp hông hai bên, mỗi bên 7cm; TL: 104.45g/89.5cm, MK: HDPE",CAI,KG,1018.2,106.35099
SO2401-0020,TPH041085G103TDLOT.HDPE,"Bao PP in trắng đục tráng hấp KT: 41x85.5LL(cm), gấp đáy 1 lần may 1 đường PP multiflament 900D màu trắng; TL:103.6g/cái, MK: HDPE",14,Xô hông - Xếp hông.,BAO,XEHLOT041G102TD.HDPE,"Manh PP trắng đục có in KT: 41.0x88.5cm, xếp hông mỗi bên 7.0cm có in marka HDPE, TL: 102.2g/cái",Cái,KG,1001,102.3022
SO2402-0021,TPH046096G108TDSPL.EP150,"Bao PP trắng đục KT: 46x96PB(cm) xếp hông mỗi bên 5cm, gấp đáy 1 lần may 1 đường PP1200D màu trắng đục; TL: 74g/cái, marka: EP1 Green 50Kg, lồng túi HDPE KT: 60x104cm; TL: 34g/cái. Tổng TL: 108.0g/bộ. Ép kiện 500bộ/kiện, bắn đai 5 ngang x 1 dọc, marka nhận",14,Xô hông - Xếp hông.,MANH,XEHSPL046G073TD.EP150,"Manh PP trắng đục có in KT: 46.0x99.0cm, xếp hông mỗi bên 5.0cm có in marka EP1 Green 50Kg, TL: 73.6g/cái",Cái,KG,50.05,3.68368
SO2404-0028,TPH041085G103TDLOT.HDPE,"Bao PP in trắng đục tráng hấp KT: 41x85.5LL(cm), gấp đáy 1 lần may 1 đường PP multiflament 900D màu trắng; TL:103.6g/cái, MK: HDPE",14,Xô hông - Xếp hông.,BAO,XEHLOT041G102TD.HDPE,"Manh PP trắng đục có in KT: 41.0x88.5cm, xếp hông mỗi bên 7.0cm có in marka HDPE, TL: 102.2g/cái",Cái,KG,200.2,20.46044
SO2404-0030,TPH041085G103TDLOT.HDPE,"Bao PP in trắng đục tráng hấp KT: 41x85.5LL(cm), gấp đáy 1 lần may 1 đường PP multiflament 900D màu trắng; TL:103.6g/cái, MK: HDPE",14,Xô hông - Xếp hông.,BAO,XEHLOT041G102TD.HDPE,"Manh PP trắng đục có in KT: 41.0x88.5cm, xếp hông mỗi bên 7.0cm có in marka HDPE, TL: 102.2g/cái",Cái,KG,200.2,20.46044
SO2406-0024,TPH046080G81TDUXH.THH01,"Bao TP-PP, tráng trong, trắng đục, in 2 mặt 3 màu,  K46x80LL( xếp hông 10cm),MK: THACH HONG-01 TL: 81.5g/cái,  đáy 1 lần/2 đường PP900D màu trắng. [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, bắn đai 5 ngang x 1 dọc]",14,Xô hông - Xếp hông.,TPH-1552,XEHTHH460TD.THH01,"Cuộn  PP-In, tráng hấp, trắng đục, K56.0cm xếp hông hai bên, mỗi bên 5.0cm,thành phẩm K46.0cm MK:THACH HONG - 01, TL: 81.25g/85cm.",Cái,KG,1.025,0.083281
SO2406-0047,TPH046080G81TDUXH.THH01,"Bao TP-PP, tráng trong, trắng đục, in 2 mặt 3 màu,  K46x80LL( xếp hông 10cm),MK: THACH HONG-01 TL: 81.5g/cái,  đáy 1 lần/2 đường PP900D màu trắng. [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, bắn đai 5 ngang x 1 dọc]",14,Xô hông - Xếp hông.,TPH-1552,XEHTHH460TD.THH01,"Cuộn  PP-In, tráng hấp, trắng đục, K56.0cm xếp hông hai bên, mỗi bên 5.0cm,thành phẩm K46.0cm MK:THACH HONG - 01, TL: 81.25g/85cm.",Cái,KG,51250,4164.0625
SO2402-0040,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",11,Xăm lỗ,TPH-1552,XLOHAR510090TRDU,"Cuộn PP, tráng bóng ngoài, trắng đục, xăm lỗ thoát khí, K51.0cm, TL: 85.6g/m. (TL cũ: 90g/m)",M,KG,45212.65,3870.20284
SO2402-0040,TPH044064G050TDHAR,"Bao Val-TP, tráng ngoài, trắng đục, K44.0x64.0, TL: 50.0g/cái. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",11,Xăm lỗ,TPH-1552,XLOHAR440066TRDU,"Cuộn PP, trắng đục, tráng ngoài, K44cm, xăm lỗ thoát khí, TL: 66g/m.",M,KG,39819.8,2628.1068
SO2406-0002,TPH051070G072TDHARIMERYS,"Bao Val-TP, tráng ngoài, trắng đục, K51.0x70.0, TL: 72.0g/cái, MK: IMERYS. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",11,Xăm lỗ,TPH-1552,XLOHAR510090TRDU,"Cuộn PP, tráng bóng ngoài, trắng đục, xăm lỗ thoát khí, K51.0cm, TL: 85.6g/m. (TL cũ: 90g/m)",M,KG,17282.2,1479.35632
SO2406-0032,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",11,Xăm lỗ,TPH-1552,XLOHAR510090TRDU,"Cuộn PP, tráng bóng ngoài, trắng đục, xăm lỗ thoát khí, K51.0cm, TL: 85.6g/m. (TL cũ: 90g/m)",M,KG,45212.65,3870.20284
SO2402-0040,0119110021000000,"Bao Val-TP, trắng đục, K56x78cm, TL: 65g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH056078G065TDHAR",27,Rọc vale,BAO,ROV056089TDHAR,"[Rọc Val] Bao PP, trắng đục, K56x89PB (+/-1), TL: 62.90g/cái (+/-5%).",CAI,KG,60060,3777.774
SO2402-0040,TPH044064G050TDHAR,"Bao Val-TP, tráng ngoài, trắng đục, K44.0x64.0, TL: 50.0g/cái. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",27,Rọc vale,BAO,ROV044075G48.78TDHAR,"[Rọc val] Bao PP, tráng ngoài, K44x75cm (PB), kích thước dập 8cm x 27cm, TL: 48.78g/cái. [100cái/xấp]",CAI,KG,50050,2441.439
SO2402-0040,0119110017000000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TD.HAR/TPH050060G44TD.HAR",27,Rọc vale,BAO,ROV050074TDHAR,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.2gr/cái.",CAI,KG,100100,4224.22
SO2402-0040,0119110017003000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0.2-0.5-MI (MK nội dung mới: Warning) (Phần “warning” chỉnh lại nội dung mới). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G02-05",27,Rọc vale,BAO,ROV050074TDHAR.G02-05,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.7gr/cái. MK: OMYAGRAN 0.2-0.5-MI  (MK nội dung mới: Warning).",CAI,KG,20020,854.854
SO2402-0040,0119110017005000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 12-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC12",27,Rọc vale,BAO,ROV050074TDHAR.OC12,"[Rọc val] Bao PP, trắng đục, K50x74PB, TL: 42.7g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).",CAI,KG,50050,2137.135
SO2402-0040,0119110017007000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 20-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC20",27,Rọc vale,BAO,ROV050074TDHAR.OC20,"[Rọc val] Bao PP, trắng đục, K50x74PB, TL: 42.7g/cái, MK: OMYACARB 20-MI. (MK nội dung mới: Warning).",CAI,KG,50050,2137.135
SO2402-0040,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR",27,Rọc vale,BAO,ROV050081TDHAR,"[Rọc Val] Bao PP, trắng đục, K50x81PB (+/-1), TL: 47.85g/cái (+/-5%).",CAI,KG,150150,7184.6775
SO2402-0040,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",27,Rọc vale,BAO,ROV050074TDHAR.G00-05,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,100100,4274.27
SO2402-0040,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",27,Rọc vale,BAO,ROV051086TDHAR,"[Rọc val] Bao PP, tráng ngoài, trắng đục, K51x86PB(+/-1), TL: 72.24g/cái (TL cũ: 75.91g/cái).",CAI,KG,50050,3615.612
SO2402-0041,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",27,Rọc vale,BAO,ROV050074TDHAR.G00-05,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,20020,854.854
SO2403-0031,TPH044066G051TDHAR,"Bao Val-TP, tráng ngoài, trắng đục, K44.0x66.0PB(cm), TL: 51.0g/cái. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",27,Rọc vale,BAO,ROV044077G50.1TDHAR,"[Rọc val] Bao PP, tráng ngoài, K44x77cm (PB), kích thước dập 8cm x 27cm, TL: 50.1g/cái. [100cái/xấp]",Cái,KG,50050,2507.505
SO2403-0047,TPH051076G062TDCHNHLL,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: HALLULA. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.HALLULA",27,Rọc vale,BAO,ROV051905TDDEL.HLL,"[Rọc val] Bao PP, trắng đục, K51x90.5PB (+/-1), TL: 58.225g/cái (+/-2.0), MK: HALLULA.",BAO,KG,50050,2913.911
SO2403-0047,TPH051076G062TDCHNFR,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: FRANCES. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.FRANCES",27,Rọc vale,BAO,ROV051905TDDEL.FR,"[Rọc val] Bao PP, trắng đục, K51x90.5PB (+/-1), TL: 58.225g/cái (+/-2.0), MK: FRANCES.",BAO,KG,150150,8741.733
SO2406-0002,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",27,Rọc vale,BAO,ROV050074TDHAR.G00-05,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,100100,4274.27
SO2406-0002,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR",27,Rọc vale,BAO,ROV050081TDHAR,"[Rọc Val] Bao PP, trắng đục, K50x81PB (+/-1), TL: 47.85g/cái (+/-5%).",CAI,KG,150150,7184.6775
SO2406-0002,TPH051070G072TDHARIMERYS,"Bao Val-TP, tráng ngoài, trắng đục, K51.0x70.0, TL: 72.0g/cái, MK: IMERYS. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",27,Rọc vale,BAO,ROV051081TDHAR.IMERYS,"[Rọc Val] Bao PP, tráng ngoài, K51x81cm (PB), TL: 71.91g/cái, MK: IMERYS. [100cái/xấp]",CAI,KG,20020,1439.6382
SO2406-0002,0119110017000000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TD.HAR/TPH050060G44TD.HAR",27,Rọc vale,BAO,ROV050074TDHAR,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.2gr/cái.",CAI,KG,150150,6336.33
SO2406-0032,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",27,Rọc vale,BAO,ROV051086TDHAR,"[Rọc val] Bao PP, tráng ngoài, trắng đục, K51x86PB(+/-1), TL: 72.24g/cái (TL cũ: 75.91g/cái).",CAI,KG,50050,3615.612
SO2403-0039,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",63,Ó nắp chụp ống giấy,05,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",CAI,KG,400,12
SO2404-0015,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",63,Ó nắp chụp ống giấy,05,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",CAI,KG,400000,12000
SO2402-0036,TPH045060G040TDDW.CORN,"Bao PP trắng đục KT: 45.0x60.0PB(cm) may miệng luồn dây HDPE trắng 1.2m; TL: 40g/cái; Marka: CORN. Ép kiện 500 cái/kiện, bắn đai 4 ngang x 1 dọc, có bao nhận diện bên ngoài",60,Gút dây,BAO,GDL045060G039TDUDW.CORN,"[Gút dây luồn] Bao PP-In, trắng đục, K45.0x60.0PB(cm), miệng 1 lần/may 1 đường PP600D trắng + luồn dây HDPE trắng 120cm(+/-5), TL: 39.0g/cái, MK: CORN (1+0) [Hình trái bắp chữ Hàn]. [Đếm tép 100 cái trở đầu 50:50]",Cái,KG,500000,19500
SO2402-0036,TPH043058G037TDDW.CORN,"Bao PP trắng đục KT: 43.0x58.0PB(cm) may miệng luồn dây HDPE trắng 1.2m; TL: 37g/cái; Marka: CORN. Ép kiện 500 cái/kiện, bắn đai 4 ngang x 1 dọc, có bao nhận diện bên ngoài",60,Gút dây,BAO,GDL043058G037TDUDW.CORN,"[Gút dây luồn] Bao PP-In, trắng đục, 43.0x58.0PB(cm), miệng 1 lần/may 1 đường PP600D trắng + luồn dây HDPE trắng 120cm(+/-5), TL: 37.0g/cái, MK: CORN (1+0) [Hình trái bắp chữ Hàn]. [Đếm tép 100 cái trở đầu 50:50]",Cái,KG,200000,7400
SO2402-0036,TPH043058G037TDSXDW.CORN,"Bao PP trắng đục sọc xanh lá KT: 43.0x58.0PB(cm) may miệng luồn dây HDPE trắng 1.2m; TL: 37g/cái; Marka: CORN. Ép kiện 500 cái/kiện, bắn đai 4 ngang x 1 dọc, có bao nhận diện bên ngoài",60,Gút dây,BAO,GDL043058G037TDSXLDWCORN,"[Gút dây luồn] Bao PP-In, trắng đục sọc xanh lá, 43.0x58.0PB(cm), miệng 1 lần/may 1 đường PP600D trắng + luồn dây HDPE trắng 120cm(+/-5), TL: 37.0g/cái, MK: CORN (1+0) [Hình trái bắp chữ Hàn]. [Đếm tép 100 cái trở đầu 50:50]",Cái,KG,50000,1850
SO2405-0057,TPH045060G040TDDW.CORN,"Bao PP trắng đục KT: 45.0x60.0PB(cm) may miệng luồn dây HDPE trắng 1.2m; TL: 40g/cái; Marka: CORN. Ép kiện 500 cái/kiện, bắn đai 4 ngang x 1 dọc, có bao nhận diện bên ngoài",60,Gút dây,BAO,GDL045060G039TDUDW.CORN,"[Gút dây luồn] Bao PP-In, trắng đục, K45.0x60.0PB(cm), miệng 1 lần/may 1 đường PP600D trắng + luồn dây HDPE trắng 120cm(+/-5), TL: 39.0g/cái, MK: CORN (1+0) [Hình trái bắp chữ Hàn]. [Đếm tép 100 cái trở đầu 50:50]",Cái,KG,11600,452.4
SO2402-0040,0119110021000000,"Bao Val-TP, trắng đục, K56x78cm, TL: 65g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH056078G065TDHAR",28,Gấp vale,BAO,GAV056081TDHAR,"[Gấp Val] Bao PP, trắng đục, K56x81PB, chiều dài val chưa may 24cm, TL: 62.90g/cái.",CAI,KG,60060,3777.774
SO2402-0040,TPH044064G050TDHAR,"Bao Val-TP, tráng ngoài, trắng đục, K44.0x64.0, TL: 50.0g/cái. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",28,Gấp vale,BAO,GAV044067G48.78TDHAR,"[Gấp val] Bao PP, tráng ngoài, K44x67cm (PB), chiều dài Val 24cm, TL: 48.78g/cái. [100cái/xấp]",CAI,KG,50050,2441.439
SO2402-0040,0119110017000000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TD.HAR/TPH050060G44TD.HAR",28,Gấp vale,BAO,GAV050063TDHAR,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.2gr/cái.",CAI,KG,100100,4224.22
SO2402-0040,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",28,Gấp vale,BAO,GAV050063TDHAR.G00-05,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,100100,4274.27
SO2402-0040,0119110017003000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0.2-0.5-MI (MK nội dung mới: Warning) (Phần “warning” chỉnh lại nội dung mới). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G02-05",28,Gấp vale,BAO,GAV050063TDHAR.G02-05,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7gr/cái. MK: OMYAGRAN 0.2-0.5-MI  (MK nội dung mới: Warning).",CAI,KG,20020,854.854
SO2402-0040,0119110017005000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 12-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC12",28,Gấp vale,BAO,GAV050063TDHAR.OC12,"[Gấp val] Bao PP, trắng đục, K50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).",CAI,KG,50050,2137.135
SO2402-0040,0119110017007000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 20-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC20",28,Gấp vale,BAO,GAV050063TDHAR.OC20,"[Gấp val] Bao PP, trắng đục, K50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7g/cái, MK: OMYACARB 20-MI. (MK nội dung mới: Warning).",CAI,KG,50050,2137.135
SO2402-0040,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR",28,Gấp vale,BAO,GAV050073TDHAR,"[Gấp Val] Bao PP, trắng đục, K50x73PB (+/-1), chiều dài val chưa may 24cm, TL: 47.85g/cái (+/-5%).",CAI,KG,150150,7184.6775
SO2402-0040,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",28,Gấp vale,BAO,GAV051078TDHAR,"[Gấp val] Bao PP, tráng ngoài, trắng đục, K51x78PB(+/-1), chiều dài val chưa may 24cm(+/-1), TL: 72.24g/cái (TL cũ: 75.91g/cái)",CAI,KG,50050,3615.612
SO2402-0041,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",28,Gấp vale,BAO,GAV050063TDHAR.G00-05,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,20020,854.854
SO2403-0031,TPH044066G051TDHAR,"Bao Val-TP, tráng ngoài, trắng đục, K44.0x66.0PB(cm), TL: 51.0g/cái. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",28,Gấp vale,BAO,GAV044069G50.1TDHAR,"[Gấp val] Bao PP, tráng ngoài, K44x69cm (PB), chiều dài Val 24cm, TL: 50.1g/cái. [100cái/xấp]",Cái,KG,50050,2507.505
SO2403-0047,TPH051076G062TDCHNHLL,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: HALLULA. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.HALLULA",28,Gấp vale,BAO,GAV051079TDDEL.HLL,"[Gấp Val] Bao PP, trắng đục, K51x79PB (+/-1), kích thước val sau gấp 28.3cm, TL: 58.225gr/cái (+/-2.0), MK: HALLULA.",BAO,KG,50050,2913.911
SO2403-0047,TPH051076G062TDCHNFR,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: FRANCES. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.FRANCES",28,Gấp vale,BAO,GAV051079TDDEL.FR,"[Gấp Val] Bao PP, trắng đục, K51x79PB (+/-1), kích thước val sau gấp 28.3cm, TL: 58.225gr/cái (+/-2.0), MK: FRANCES.",BAO,KG,150150,8741.733
SO2406-0002,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05",28,Gấp vale,BAO,GAV050063TDHAR.G00-05,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).",CAI,KG,100100,4274.27
SO2406-0002,0119110017000000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TD.HAR/TPH050060G44TD.HAR",28,Gấp vale,BAO,GAV050063TDHAR,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.2gr/cái.",CAI,KG,150150,6336.33
SO2406-0002,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR",28,Gấp vale,BAO,GAV050073TDHAR,"[Gấp Val] Bao PP, trắng đục, K50x73PB (+/-1), chiều dài val chưa may 24cm, TL: 47.85g/cái (+/-5%).",CAI,KG,150150,7184.6775
SO2406-0002,TPH051070G072TDHARIMERYS,"Bao Val-TP, tráng ngoài, trắng đục, K51.0x70.0, TL: 72.0g/cái, MK: IMERYS. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",28,Gấp vale,BAO,GAV051073TDHAR.IMERYS,"[Gấp Val] Bao PP, tráng ngoài, K51x73cm (PB), TL: 71.91g/cái, MK: IMERYS. [100cái/xấp]",CAI,KG,20020,1439.6382
SO2406-0032,0119110020000000,"Bao Val-TP, trắng đục, tráng ngoài, K51.0x75.0PB, TL: 75.0g/cái. [500cái/kiện] [Bắn đai 5 đai ngang x 1 dọc]",28,Gấp vale,BAO,GAV051078TDHAR,"[Gấp val] Bao PP, tráng ngoài, trắng đục, K51x78PB(+/-1), chiều dài val chưa may 24cm(+/-1), TL: 72.24g/cái (TL cũ: 75.91g/cái)",CAI,KG,50050,3615.612
SO2401-0035,01JBO-TC002-03-0000,"Bao Jumbo thân tròn, trắng đục, có in marka: D.N-PET , kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4, ép kiện 10 cái/kiện",50,Công đoạn xếp bao jumbo,JUBO,09GXP-TC002-03-0000,"[Kiểm bao - Cột bao - Xếp bao]  Bao Jumbo thân tròn, trắng đục, có in marka: D.N-PET , kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4",Cái,KG,1000,2450
SO2402-0022,01JBO-TU001-06-0000,"Bao Jumbo thân U, trắng đục, 106x106x133cm, có in; TL: 1.5kg/cái, đáy bằng, ống nạp, túi tài liệu (FKN)",50,Công đoạn xếp bao jumbo,JUBO,09CDP-TU001-06-0000,"[Cột đáy bao-Kiểm bao-Xếp bao] Bao Jumbo thân U, trắng đục, 106x106x133cm, có in; TL: 1.5kg/cái,đáy bằng, ống nạp, túi tài liệu",Cái,KG,500,750
