Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO04/24-032,Nguyễn Thị Đào,4/11/2024,PR24/04-030,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,100,KG,100,,VND,83500,835000,8350000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO06/24-052,Nguyễn Thị Đào,6/17/2024,PR24/06-044,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,50,KG,50,,VND,83500,417500,4175000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO06/24-005,Nguyễn Thị Đào,6/5/2024,PR24/06-005,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,300,KG,300,,VND,90000,2700000,27000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO02/24-022,Nguyễn Thị Đào,2/20/2024,PR24/02-023,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,100,KG,100,,VND,90000,900000,9000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-071,Thái Nguyễn Minh Quyết,4/26/2024,,HAT-PP1102K,Hạt Nhựa 1102k,KG,56000,KG,56000,,VND,1,0,56000,NCC010004,CÔNG TY CỔ PHẦN BAO BÌ ĐẠI LỤC
PO04/24-039,Thái Nguyễn Minh Quyết,4/16/2024,PR24/04-047,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,130000,KG,130000,,VND,24681.8182,320863637,3208636366,KH010018,CÔNG TY TNHH LUCKY STAR PLAST
PO02/24-051,Thái Nguyễn Minh Quyết,2/29/2024,PR24/02-049,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,297000,KG,297000,,VND,25272.73,750600000,7506000000,NCC010015,CÔNG TY TNHH MỘT THÀNH VIÊN MARUBENI VIỆT NAM
PO03/24-049,Thái Nguyễn Minh Quyết,3/14/2024,PR24/03-024,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,247500,KG,247500,,VND,27100,0,6707250000,NCC020007,"CÔNG TY SIBUR INTERNATIONAL TRADING (SHANG HAI) CO., LTD"
PO03/24-043,Thái Nguyễn Minh Quyết,3/14/2024,PR24/03-038,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,300000,KG,300000,,VND,25272.7273,758181818,7581818182,NCC010015,CÔNG TY TNHH MỘT THÀNH VIÊN MARUBENI VIỆT NAM
PO02/24-001,Thái Nguyễn Minh Quyết,2/1/2024,PR24/02-007,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,297000,KG,297000,,VND,26900,0,7989300000,NCC010015,CÔNG TY TNHH MỘT THÀNH VIÊN MARUBENI VIỆT NAM
PO03/24-016,Thái Nguyễn Minh Quyết,3/6/2024,PR24/01-031,HAT-PPM9600,Hạt nhựa PP M9600,KG,3000,KG,3000,,VND,32200,0,96600000,NCC010059,CÔNG TY CỔ PHẦN STAVIAN HÓA CHẤT
PO03/24-010,Nguyễn Thị Đào,3/4/2024,PR24/03-010,HAT-PPM9600,Hạt nhựa PP M9600,KG,3000,KG,3000,,VND,29000,8700000,87000000,NCC010008,CÔNG TY CỔ PHẦN AN THÀNH BICSOL
PO06/24-030,Nguyễn Thị Đào,6/11/2024,PR24/06-023,HAT-PPM9600,Hạt nhựa PP M9600,KG,3000,KG,3000,,VND,30454.5454,9136364,91363636,NCC010008,CÔNG TY CỔ PHẦN AN THÀNH BICSOL
PO05/24-053,Thái Nguyễn Minh Quyết,5/16/2024,PR24/05-037,HAT-PPM9600,Hạt nhựa PP M9600,KG,3000,KG,3000,,VND,30909.0909,9272727,92727273,NCC010329,CÔNG TY TNHH VINH PHÁT PVN
PO01/24-031,Nguyễn Thị Đào,1/11/2024,PR24/01-031,HAT-TACCA,Hạt Taical tráng Châu Âu 1005.,KG,2500,KG,2500,,VND,9800,0,24500000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO01/24-085,Nguyễn Thị Đào,1/24/2024,PR24/01-084,HAT-TACKS,Hạt Taical kéo sợi,KG,135000,KG,135000,,VND,6800,0,918000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO02/24-049,Nguyễn Thị Đào,2/28/2024,PR24/02-046,HAT-TACKS,Hạt Taical kéo sợi,KG,216000,KG,216000,,VND,6800,0,1468800000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-018,Nguyễn Thị Đào,4/5/2024,PR24/04-018,HAT-TACKS,Hạt Taical kéo sợi,KG,189000,KG,189000,,VND,6800,0,1285200000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-082,Nguyễn Thị Đào,4/29/2024,PR24/04-078,HAT-TACKS,Hạt Taical kéo sợi,KG,189000,KG,189000,,VND,7000,0,1323000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO05/24-090,Nguyễn Thị Đào,5/29/2024,PR24/05-073,HAT-TACKS,Hạt Taical kéo sợi,KG,27000,KG,27000,,VND,7000,0,189000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO06/24-005,Nguyễn Thị Đào,6/5/2024,PR24/06-005,HAT-TACKS,Hạt Taical kéo sợi,KG,162000,KG,162000,,VND,7000,0,1134000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO06/24-006,Nguyễn Thị Đào,6/5/2024,PR24/06-005,HAT-TACKS,Hạt Taical kéo sợi,KG,27000,KG,27000,,VND,8200,0,221400000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO06/24-063,Nguyễn Thị Đào,6/19/2024,PR24/06-044,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,5000,KG,5000,,VND,8200,4100000,41000000,NCC010188,CÔNG TY TNHH HANOTECH PLAS
PO06/24-081,Nguyễn Thị Đào,6/25/2024,PR24/06-079,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,81000,KG,81000,,VND,8200,0,664200000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-043,Nguyễn Thị Đào,4/18/2024,PR24/04-047,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,5500,KG,5500,,VND,8200,4510000,45100000,NCC010188,CÔNG TY TNHH HANOTECH PLAS
PO02/24-020,Nguyễn Thị Đào,2/20/2024,PR24/02-023,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,5500,KG,5500,,VND,8100,4455000,44550000,NCC010188,CÔNG TY TNHH HANOTECH PLAS
PO01/24-032,Nguyễn Thị Đào,1/11/2024,PR24/01-031,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,4000,KG,4000,,VND,8100,3240000,32400000,NCC010188,CÔNG TY TNHH HANOTECH PLAS
PO05/24-014,Thái Nguyễn Minh Quyết,5/7/2024,PR24/05-010,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,24000,KG,24000,,USD,1.3,0,31200,NCC020016,CÔNG TY SUMITOMO CORPORATION ASIA & OCEANIA PTE. LTD
PO06/24-058,Nguyễn Dũng Trung,6/18/2024,,SUI-HDPE,Sủi HDPE.,KG,10000,KG,10000,,VND,3000,2400000,30000000,KH010018,CÔNG TY TNHH LUCKY STAR PLAST
PO04/24-057,Nguyễn Dũng Trung,4/23/2024,,SUI-LDPE,Sủi LDPE.,KG,10000,KG,10000,,VND,3000,2400000,30000000,KH010018,CÔNG TY TNHH LUCKY STAR PLAST
PO03/24-068,Nguyễn Thị Đào,3/26/2024,PR24/03-063,08DAY-NOXI-01-0606,"Dây chống xì đường kính 6mm sợi poly dùng cho may bao, trọng lượng 6g/m",M,33400,KG,200.4,,VND,341.318,1140002,11400021,NCC010100,CÔNG TY TNHH HONSIN (VIỆT NAM)
PO05/24-041,Nguyễn Thị Đào,5/13/2024,PR24/05-028,10DAI-PPWHI-01-0748,"Dây đai PP, 7.0cm x 48g/m, màu Trắng đục.",M,17200,KG,825.6,,VND,2230.378,3069000,38362502,NCC010100,CÔNG TY TNHH HONSIN (VIỆT NAM)
PO05/24-023,Nguyễn Dũng Trung,5/9/2024,,THACASMT360100105043TRUV,"Vải cuộn PP, trắng UV, K36cm, TL: 43g/m (60gsm), MĐ: 10x11, kiểu dệt 3x1",M,467672.32,KG,20109.9098,,VND,9300,14961773,187022163,NCC010319,CÔNG TY TNHH BAO BÌ NHỰA MIỀN TRUNG
PO04/24-014,Nguyễn Dũng Trung,4/4/2024,,THATRHAR440100110066TRDU,"Cuộn PP, trắng đục, tráng ngoài, K44cm, MĐ: 10x11, TL: 66g/m. [Tráng 18gsm] [Kiểm soát nhiệt trong quá trình tráng]",M,42000,KG,2772,,VND,9000,0,6378300,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO04/24-014,Nguyễn Dũng Trung,4/4/2024,,THATRHAR510100110090TD00,"Cuộn PP, trắng đục, tráng ngoài, K51cm, MĐ: 10x11, TL: 85.6g/m. [3000m/cuộn] (TL cũ: 90g/m)",M,17000,KG,1455.2,,VND,9000,0,2965140,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO03/24-040,Nguyễn Dũng Trung,3/13/2024,,THATRHAR510100110090TD00,"Cuộn PP, trắng đục, tráng ngoài, K51cm, MĐ: 10x11, TL: 85.6g/m. [3000m/cuộn] (TL cũ: 90g/m)",M,33000,KG,2824.8,,VND,9000,0,5762610,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO04/24-055,Nguyễn Dũng Trung,4/22/2024,,THATRHAR600100110099TRUV,"Cuộn PP, trắng đục, tráng bóng ngoài, K60.0cm, MĐ: 10.0x11.0, TL: 99.5g/m.",M,10302,KG,1025.049,,VND,9000,0,2135160,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO04/24-055,Nguyễn Dũng Trung,4/22/2024,,THATRHAR660100110119TRUV,"Cuộn PP, trắng đục, tráng bóng ngoài, K66.0cm, MĐ: 10.0x11.0, TL: 119g/m.",M,12319.48,KG,1466.0181,,VND,9000,0,2780640,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO04/24-055,Nguyễn Dũng Trung,4/22/2024,,THATRHAR780100110128TRUV,"Cuộn PP, trắng đục, tráng bóng ngoài, K78.0cm, MĐ: 10.0x11.0, TL: 128g/m.",M,14113.74,KG,1806.5587,,VND,9000,0,3802590,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO05/24-032,Nguyễn Dũng Trung,5/13/2024,,THATRHAW680100110120TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K68cm, MĐ: 10x11, TL: 120g/m.",M,26870.48,KG,3224.4576,,VND,9000,488203,6102540,NCC010322,CTY TNHH BAO BÌ NHỰA ÁNH DƯƠNG
PO05/24-032,Nguyễn Dũng Trung,5/13/2024,,THATRHAW730100110129TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K73cm, MĐ: 10x11, TL: 129g/m.",M,33573.7,KG,4331.0073,,VND,9000,628855,7860690,NCC010322,CTY TNHH BAO BÌ NHỰA ÁNH DƯƠNG
PO05/24-032,Nguyễn Dũng Trung,5/13/2024,,THATRHAW810100110143TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K81cm, MĐ: 10x11, TL: 143g/m.",M,7467.71,KG,1067.8825,,VND,9000,161093,2013660,NCC010322,CTY TNHH BAO BÌ NHỰA ÁNH DƯƠNG
PO05/24-032,Nguyễn Dũng Trung,5/13/2024,,THATRHAW840100110148TRDU,"Cuộn PP, trắng đục, tráng ngoài (bóng), K84cm, MĐ: 10x11, TL: 148g/m.",M,29753.42,KG,4403.5062,,VND,9000,665194,8314920,NCC010322,CTY TNHH BAO BÌ NHỰA ÁNH DƯƠNG
PO06/24-035,Nguyễn Dũng Trung,6/12/2024,,THATRINT450100110101TRAD,"Vải cuộn PP, trắng ngoài, trắng tẩy, K45cm, keo tráng 17g/m, TL vải sau tráng: 98g/m.",M,12724.58,KG,1247.0088,,VND,9000,0,1978020,NCC010322,CTY TNHH BAO BÌ NHỰA ÁNH DƯƠNG
PO01/24-004,Thái Minh Quyết,1/3/2024,,THATRPPM059080080044TRDU,"Cuộn manh PP, TRÁNG BÓNG, trắng đục, Khổ 59.0, TL: 44.25g/m. (Tráng 20gsm)",M,1000,KG,44.25,,VND,11000,0,128700,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO01/24-022,Thái Minh Quyết,1/9/2024,,THATRVAI750009009142XAMO,"Vải áo, cuộn PP tráng màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 9x9, TL 142gr/m",M,30000,KG,4260,,VND,7000,458080,5726000,NCC010022,CÔNG TY TNHH BAO BÌ NHỰA QUỐC ANH
PO03/24-039,Nguyễn Dũng Trung,3/12/2024,,THATRVAI750009009142XAMO,"Vải áo, cuộn PP tráng màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 9x9, TL 142gr/m",M,35000,KG,4970,,VND,7000,0,6681220,NCC010022,CÔNG TY TNHH BAO BÌ NHỰA QUỐC ANH
PO01/24-022,Thái Minh Quyết,1/9/2024,,THATRVAI900090090157XAMO,"Cuộn vải áo, có tráng, màu xám tro, K90cm, rọc hông 1 bên, TL: 157.4g/m.",M,25300,KG,3982.22,,VND,7000,463120,5789000,NCC010022,CÔNG TY TNHH BAO BÌ NHỰA QUỐC ANH
PO06/24-090,Thái Nguyễn Minh Quyết,6/28/2024,PR24/06-089,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",M,76960,KG,6002.88,,VND,2480.4,15271327,190891584,KH010018,CÔNG TY TNHH LUCKY STAR PLAST
PO03/24-072,Nguyễn Thị Đào,3/26/2024,PR24/03-070,0700100410000000,Dầu King Power 20 lít mã KP046,THUNG,3,THUNG,3,,VND,2950000,885000,8850000,NCC010210,CÔNG TY TNHH KỸ THUẬT CÔNG NGHỆ MINH CHÂU
PO05/24-044,Nguyễn Thị Đào,5/13/2024,PR24/05-035,0900400110000000,BẠC THAU LÔ IN 96,CAI,1,CAI,1,,VND,300000,0,300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,1/22/2024,PR24/01-068,0900400130000000,Bạc thau đỡ lô 56x82mm ( gia công theo bản vẽ),CAI,6,CAI,6,,VND,550000,0,3300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-025,Nguyễn Thị Đào,1/9/2024,PR24/01-027,0900600020000000,Bản lề cửa nhôm 15,CAI,16,CAI,16,,VND,9000,0,144000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-075,Nguyễn Thị Đào,1/23/2024,PR24/01-070,0900600060000000,Bản lề cối phi 12,BO,10,BO,10,,VND,5000,0,50000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-078,Nguyễn Thị Đào,5/24/2024,PR24/05-066,0900600100000000,Bản lề lá  (127x76x3mm),CAI,8,CAI,8,,VND,90000,0,720000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-032,Nguyễn Thị Đào,2/26/2024,PR24/02-034,0900600150000000,Bản lề lá 100mm,CAI,1,CAI,1,,VND,40000,0,40000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO03/24-017,Nguyễn Thị Đào,3/6/2024,PR24/03-012,0901000020000000,"Ống sắt thu sợi máy LH, màu ĐEN, phi trong 35mm, dày 1.5mm, phi ngoài 38mm, dài 218mm.",CAI,40000,KG,12280,,VND,11018.1818,44072727,440727272,NCC010236,CÔNG TY TNHH ỐNG THÉP 190
PO05/24-073,Nguyễn Thị Đào,5/24/2024,PR24/05-061,09010000810000000,Ống inox phi 114x5mmx100mm,CAY,1,CAY,1,,VND,170000,0,170000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-015,Nguyễn Thị Đào,5/7/2024,PR24/05-008,0901000260000000,"Ống điện trở nhiệt  220Vac - 200W, phi 12.30mm - dài 80mm,",CAI,5,CAI,5,,VND,105000,42000,525000,NCC010027,CÔNG TY TNHH ĐIỆN TRỞ VIỆT Á CHÂU
PO06/24-037,Nguyễn Thị Đào,6/13/2024,PR24/06-028,0901000260000000,"Ống điện trở nhiệt  220Vac - 200W, phi 12.30mm - dài 80mm,",CAI,20,CAI,20,,VND,80000,0,1600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-034,0901100200000000,Bạc đạn SKF 6003 - 2Z/C3,CAI,30,CAI,30,,VND,35000,84000,1050000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-037,Nguyễn Thị Đào,1/11/2024,PR24/01-033,0901100240000000,BẠC ĐẠN 6006,CAI,30,CAI,30,,VND,64000,153600,1920000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-016,0901100340000000,BẠC ĐẠN 607,CAI,20,CAI,20,,VND,24000,38400,480000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-016,0901100350000000,BẠC ĐẠN 608,CAI,10,CAI,10,,VND,25000,20000,250000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-020,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,50,CAI,50,,VND,30000,120000,1500000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-057,Nguyễn Thị Đào,3/20/2024,PR24/03-054,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,30,CAI,30,,VND,30000,72000,900000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-034,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,20,CAI,20,,VND,30000,48000,600000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901100380000000,BẠC ĐẠN SKF 6202 - 2Z/C3,CAI,30,CAI,30,,VND,32000,76800,960000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-037,Nguyễn Thị Đào,1/11/2024,PR24/01-033,0901100380000000,BẠC ĐẠN SKF 6202 - 2Z/C3,CAI,50,CAI,50,,VND,32000,128000,1600000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-057,Nguyễn Thị Đào,3/20/2024,PR24/03-054,0901100390000000,BẠC ĐẠN SKF 6203-2Z/C3,CAI,30,CAI,30,,VND,40000,96000,1200000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901100390000000,BẠC ĐẠN SKF 6203-2Z/C3,CAI,30,CAI,30,,VND,40000,96000,1200000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-011,Nguyễn Thị Đào,3/4/2024,PR24/03-006,0901100400000000,BẠC ĐẠN SKF 6204-2Z/c3,CAI,20,CAI,20,,VND,45000,72000,900000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-011,Nguyễn Thị Đào,3/4/2024,PR24/03-006,0901100420000000,BẠC ĐẠN 6206,CAI,10,CAI,10,,VND,62000,49600,620000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-071,Nguyễn Thị Đào,3/26/2024,PR24/03-070,0901100420000000,BẠC ĐẠN 6206,CAI,30,CAI,30,,VND,62000,148800,1860000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-034,0901100420000000,BẠC ĐẠN 6206,CAI,20,CAI,20,,VND,62000,99200,1240000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-066,Nguyễn Thị Đào,1/22/2024,PR24/01-068,0901100440000000,BẠC ĐẠN 6209,CAI,3,CAI,3,,VND,159000,38160,477000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-066,Nguyễn Thị Đào,1/22/2024,PR24/01-068,0901100460000000,BẠC ĐẠN 6211,CAI,3,CAI,3,,VND,229000,54960,687000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-011,Nguyễn Thị Đào,3/4/2024,PR24/03-006,0901100480000000,Bạc đạn 625-2Z.,CAI,300,CAI,300,,VND,23000,552000,6900000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901100480000000,Bạc đạn 625-2Z.,CAI,100,CAI,100,,VND,23000,184000,2300000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO05/24-064,Nguyễn Thị Đào,5/21/2024,PR24/05-052,0901100480000000,Bạc đạn 625-2Z.,CAI,100,CAI,100,,VND,23000,184000,2300000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901100530000000,BẠC ĐẠN SKF 6307-2Z/C3,CAI,20,CAI,20,,VND,135000,216000,2700000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-013,Nguyễn Thị Đào,3/6/2024,PR24/03-014,0901100620000000,BẠC ĐẠN UC206,CAI,10,CAI,10,,VND,75000,60000,750000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO05/24-064,Nguyễn Thị Đào,5/21/2024,PR24/05-052,0901100660000000,BẠC ĐẠN UCFL205,CAI,2,CAI,2,,VND,197000,31520,394000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO05/24-064,Nguyễn Thị Đào,5/21/2024,PR24/05-052,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,100,CAI,100,,VND,30000,240000,3000000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-034,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,50,CAI,50,,VND,30000,120000,1500000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-043,Nguyễn Thị Đào,6/13/2024,PR24/06-041,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,200,CAI,200,,VND,30000,480000,6000000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO04/24-029,Nguyễn Thị Đào,4/11/2024,PR24/04-025,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,200,CAI,200,,VND,30000,480000,6000000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-016,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,10,CAI,10,,VND,30000,24000,300000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901101120000000,BẠC ĐẠN 6302,CAI,20,CAI,20,,VND,50000,80000,1000000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-020,0901101230000000,BẠC ĐẠN HK 0509,CAI,50,CAI,50,,VND,36000,144000,1800000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-020,0901101270000000,Bạc đạn UCFL209,CAI,2,CAI,2,,VND,276000,44160,552000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-052,Nguyễn Thị Đào,1/17/2024,PR24/01-050,0901101270000000,Bạc đạn UCFL209,CAI,5,CAI,5,,VND,276000,110400,1380000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-038,Nguyễn Thị Đào,6/13/2024,PR24/06-030,0901101390000000,Bạc đạn 6002,CAI,30,CAI,30,,VND,32000,76800,960000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO05/24-064,Nguyễn Thị Đào,5/21/2024,PR24/05-052,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,800,CAI,800,,VND,23000,1472000,18400000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO03/24-071,Nguyễn Thị Đào,3/26/2024,PR24/03-070,0901101550000000,Bạc đạn SKF 6001-2Z( bít sắt),CAI,500,CAI,500,,VND,23000,920000,11500000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/24-018,Nguyễn Thị Đào,6/7/2024,PR24/06-012,0901200030000000,Long đền 4x10 ly,CAI,500,CAI,500,,VND,200,0,100000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-100,Nguyễn Thị Đào,1/29/2024,PR24/01-096,0901200040000000,Long đền lỗ phi 12 x30mm,CAI,120,CAI,120,,VND,1000,0,120000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-077,Thái Nguyễn Minh Quyết,3/26/2024,PR24/03-066,0901200110000000,Long đền đầu dù trước RX 6.1 (Support Disc)  mã: Z4R-13022,CAI,200,CAI,200,,USD,0.56,0,112,NCC020011,"CÔNG TY STARLINGER PLASTICS MACHINERY (Taicang) CO., LTD"
