BudgetCode,BudgetDate,Stt,IsActive,Id,CustomerId,CreatedBy,CreatedByName,BudgetStyleCode,BudgetStyleName,Description,Remark,Note,ItemId,ItemName,ItemCode,Unit,Unit_Item,ConvertRate9,Quantity9,Quantity,EstimatedTimeDelivery
EP2305-0058,16/05/23,00000000000090,1,90,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2305-0011 - DONGWON
Dây đai ép kiện màu vàng,SO2305-0011,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,0,10,0,23/06/23
EP2305-0058,16/05/23,00000000000090,1,90,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2305-0011 - DONGWON
Dây đai ép kiện màu vàng,SO2305-0011,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,0,10,0,07/07/23
EP2305-0058,16/05/23,00000000000090,1,90,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2305-0011 - DONGWON
Dây đai ép kiện màu vàng,SO2305-0011,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,0,10,0,21/07/23
EP2305-0058,16/05/23,00000000000090,1,90,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2305-0011 - DONGWON
Dây đai ép kiện màu vàng,SO2305-0011,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,0,6,0,04/08/23
EP2306-0063,19/06/23,00000000000327,1,327,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2306-0035 - 48 LUMUT
SO2306-0035 - 48 LUMUT
SO2306-0036 - INTER,SO2306-0035 - 48 LUMUT,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,10,1,10,23/06/23
EP2307-0062,20/07/23,00000000000431,1,431,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,Chỉ may PP 900D - Dây đai ép kiện
SO2307-0038 - Inter
SO2307-0040 - 48 Lumut
SO2307-0041 - Inter,SO2307-0040 - 48 Lumut,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,CUON,KG,10,2,20,28/07/23
EP2307-0075,26/07/23,00000000000444,1,444,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,DONGWON,SO2305-0011,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,10,10,27/07/23
EP2307-0094,31/07/23,00000000000464,1,464,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,DONGWON [SO TỔNG],SO2307-0075 - DONGWON [SO TỔNG],NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,10,10,03/08/23
EP2308-0043,14/08/23,00000000000509,1,509,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2307-0075 - DONGWON - ĐẶT SLCL
SO2308-0021 - KIỀU VĂN LỊCH,NULL,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,15,15,16/08/23
EP2308-0067,18/08/23,00000000000533,1,533,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON,NULL,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,25,25,23/08/22
EP2309-0038,11/09/23,00000000000608,1,608,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,Dây đai ép kiện màu vàng,NULL,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,50,50,NULL
EP2309-0058,15/09/23,00000000000628,1,628,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,SO2309-0035 - AGRIFEED
DONGWON DỆT BỔ SUNG
SO2309-0030 - DONGWON
JUNIPACK + TỒN,SO2309-0030 - DONGWON + TỒN,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,1,50,50,19/09/23
EP2311-0003,02/11/23,00000000000784,1,784,NULL,286,Nguyễn Dũng Trung,4,Theo bộ phận,Dây đai ép kiện + Đá mài,TỒN KHO,NULL,14707,Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.,0500100020000000,Cuộn,KG,10,50,500,04/11/23
