Ngày,Số chứng từ,Đơn hàng bán,Khách hàng,Diễn giải,Vật tư,Tên vật tư,Đơn vị tính 1,Só lượng (1),Số lượng (2),Đơn vị tính 2
7/1/2024,SIM07/24-001,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 01/07/2024,Xe 51C-672.66",THACUKID098100100078TRDU,"Vải manh PP trắng đục K.98.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 78.8g/m [4000m/cuộn]",M,19969,1567,KG
7/1/2024,SIM07/24-001,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 01/07/2024,Xe 51C-672.66",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",M,39986,3721,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70CAMDW24.08A,"[08A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 08A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,25380,1733.5,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70CAMDW24.09A,"[09A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 09A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,15300,1072.5,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70CBTDW24.01B1,"[01B1] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01B1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,3064,201.3,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70CBTDW24.01B2,"[01B2] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01B2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,1000,66.4,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70TDUDW24.08B,"[08B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 08B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,2018,137.3,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70TDUDW24.10A,"[10A] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,60630,4057.7,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70VBTDW24.01A1,"[01A1] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,30525,2111,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70VBTDW24.07A,"[07A] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 07A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,30444,2089.3,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70XLBTDW24.10D,"[10D] Bao TP-PP, màu xanh lá biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10D. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,2050,141.7,KG
7/1/2024,SIM07/24-002,SO2406-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455066G70XLBTDW24.10E,"[10E] Bao TP-PP, màu  xanh lá biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,2050,140.5,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G067CAMDW24.04A,"[04A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 04A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,25428,1610.4,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G067CAMDW24.05A,"[05A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 05A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,20364,1297.9,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G067VACDW24.05B,"[05B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 05B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,5028,331.7,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73CAMDW24.02A,"[02A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 02A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,38432,2675.2,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73CAMDW24.03A,"[03A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24- 03A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,27177,1883,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73CAMDW24.06A,"[06A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 06A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,15259,1061.1,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73TDUDW24.03B,"[03B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 03B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,5018,348.9,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73TDUDW24.06B,"[06B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 06B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,10100,715.7,KG
7/1/2024,SIM07/24-002,SO2406-0003,P &  P DONGWON/ SEOGANG DISTRIBUTION,"Xk bán hàng ngày 01/07/2024, Số cont: TGBU5203623 ; Số Seal: IAAG373009; INV: 160",TPH455068G73XLBTDW24.02B,"[02B] Bao TP-PP, màu xanh lá biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 02B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Bộ,6950,517,KG
7/2/2024,SIM07/24-003,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 02/07/2024,Xe 51C-672.66",THACUKID098100100078TRDU,"Vải manh PP trắng đục K.98.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 78.8g/m [4000m/cuộn]",M,8000,630.4,KG
7/2/2024,SIM07/24-003,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 02/07/2024,Xe 51C-672.66",THACUKID098100100078TRDU,"Vải manh PP trắng đục K.98.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 78.8g/m [4000m/cuộn]",M,11995,945.1,KG
7/2/2024,SIM07/24-003,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 02/07/2024,Xe 51C-672.66",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",M,40237,3785.5,KG
7/3/2024,SIM07/24-004,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 03/07/2024,Xe 51C-672.66",THACUKID098100100078TRDU,"Vải manh PP trắng đục K.98.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 78.8g/m [4000m/cuộn]",M,20001,1585,KG
7/3/2024,SIM07/24-004,SO2405-0049,CÔNG TY CỔ PHẦN TẬP ĐOÀN KIM ĐỨC,"Xk bán hàng ngày 03/07/2024,Xe 51C-672.66",THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",M,39783,3732.5,KG
7/3/2024,SIM07/24-005,SO2403-0042,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 03/07/2024;Số cont : BEAU5787088 ;Số seal : OOLJTZ3884; INV: 161,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,332198,25199,KG
7/3/2024,SIM07/24-006,SO2403-0042,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 03/07/2024;Số cont : WBPU7042070 ;Số seal : OOLJTZ3882; INV: 161,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,332418,25254.5,KG
7/3/2024,SIM07/24-007,SO2406-0047,CÔNG TY TNHH MTV THƯƠNG MẠI THẠCH HỒNG,"Xk bán hàng ngày 03/07/2024,Xe 61C-469.82",TPH046080G81TDUXH.THH01,"Bao TP-PP, tráng trong, trắng đục, in 2 mặt 3 màu,  K46x80LL( xếp hông 10cm),MK: THACH HONG-01 TL: 81.5g/cái,  đáy 1 lần/2 đường PP900D màu trắng. [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, bắn đai 5 ngang x 1 dọc]",Cái,1500,120.5,KG
7/3/2024,SIM07/24-007,SO2406-0047,CÔNG TY TNHH MTV THƯƠNG MẠI THẠCH HỒNG,"Xk bán hàng ngày 03/07/2024,Xe 61C-469.82",TPH046080G81TDUXH.THH01,"Bao TP-PP, tráng trong, trắng đục, in 2 mặt 3 màu,  K46x80LL( xếp hông 10cm),MK: THACH HONG-01 TL: 81.5g/cái,  đáy 1 lần/2 đường PP900D màu trắng. [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, bắn đai 5 ngang x 1 dọc]",Cái,1000,80.5,KG
7/3/2024,SIM07/24-008,SO2406-0039,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,"Xk bán hạt nhựa ngày 03/07/2024,Xe 61C-390.26",HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,5000,5000,Kg
7/3/2024,SIM07/24-008,SO2406-0039,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,"Xk bán hạt nhựa ngày 03/07/2024,Xe 61C-390.26",HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,5000,5000,Kg
7/3/2024,SIM07/24-009,SO2403-0042,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 03/07/2024;Số cont : TCKU7200737 ;Số seal : OOLJTZ3874; INV: 161,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",M,293074,25414.5,KG
7/4/2024,SIM07/24-010,SO2406-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH060088INT.AQ34THAC327,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34  - CODE 327 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,4000,415.5,KG
7/4/2024,SIM07/24-010,SO2406-0053,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH060088INT.AQ34THAC328,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 328 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,4000,421.5,KG
7/4/2024,SIM07/24-010,SO2406-0031,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH075118G125INT.CAMI902,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 902 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,617,KG
7/4/2024,SIM07/24-010,SO2406-0031,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH075118G125INT.CAMI903,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 903 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,620,KG
7/4/2024,SIM07/24-010,SO2406-0031,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH075118G125INT.CAMI904,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 904 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,634,KG
7/4/2024,SIM07/24-010,SO2406-0031,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH075118G125INT.CAMI905,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 905 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,632,KG
7/4/2024,SIM07/24-010,SO2406-0031,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 04/07/2024,Xe 51C-672.66",TPH075118G125INT.CAMI906,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 906 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,619,KG
7/4/2024,SIM07/24-011,SO2402-0028,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",M,13980,1125.5,KG
7/4/2024,SIM07/24-011,SO2405-0009,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,50898,4768.4,KG
7/4/2024,SIM07/24-011,SO2404-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",M,18806,1928,KG
7/4/2024,SIM07/24-011,SO2404-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",M,23382,2285.5,KG
7/4/2024,SIM07/24-011,SO2403-0010,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0102109033000000,"Vải cuộn PP, trắng đục, tráng hấp PE, K51.0cm, TL: 83.0g/m. [910D, 8x8, 20mic]/HAPHAL051083TRDU",M,148193,12314.5,KG
7/4/2024,SIM07/24-011,SO2402-0013,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 04/07/2024;Số cont : CSLU6025668 ;Số seal : OOLJUD1492; INV: 162,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",M,35186,2701,KG
7/4/2024,SIM07/24-012,SO2405-0055,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,Xk bán hàng ngày 04/07/2024;Số cont : DFSU2957818 ;Số seal : OOLJUD1606; INV: 164,0119120001001000,"Bao TP-PP, trắng đục, K66.0x99.0LL(+/-1), TL: 120.0g/cái(+/-3.6), MK: PS-9900. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH066099120TDMFM.PS9900",CAI,5000,584.8,KG
7/4/2024,SIM07/24-012,SO2405-0055,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,Xk bán hàng ngày 04/07/2024;Số cont : DFSU2957818 ;Số seal : OOLJUD1606; INV: 164,0119120001003000,"Bao TP-PP, trắng đục, K66.0x99.0LL(+/-1), TL: 120.0g/cái(+/-3.6), MK: PS-9902. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH066099120TDMFM.PS9902",CAI,30000,3520.3,KG
7/4/2024,SIM07/24-012,SO2405-0055,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,Xk bán hàng ngày 04/07/2024;Số cont : DFSU2957818 ;Số seal : OOLJUD1606; INV: 164,0119120001004000,"Bao TP-PP, trắng đục, K66.0x99.0LL(+/-1), TL: 120.0g/cái(+/-3.6), MK: PS-9902C. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH066099120TDMFM.PS9902C",CAI,25000,2950.1,KG
7/4/2024,SIM07/24-012,SO2405-0055,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,Xk bán hàng ngày 04/07/2024;Số cont : DFSU2957818 ;Số seal : OOLJUD1606; INV: 164,0119120004013000,"Bao TP-PP, trắng đục, K66.0x114.0LL(+/-1), TL: 138g/cái, MK: FULL FAT SOYA (2+2). [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 6 ngang x 1 dọc]/TPH066114138TDMFM.PSFFS",CAI,25000,3326.4,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001001000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBALA",CAI,5000,388.6,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001002000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE BLUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIBL",CAI,31000,2429.8,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001003000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE GREEN. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIGR",CAI,33000,2576.3,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001004000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BICYCLE RED. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBIRE",CAI,8000,623.9,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001007000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BLUE ROSES PAU. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBLROP",CAI,10000,802,KG
7/4/2024,SIM07/24-013,SO2406-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),Xk bán hàng ngày 04/07/2024;Số cont : CSLU2116287 ;Số seal : OOLJUD1566; INV: 163,0119119001008000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: DIAMOND. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMDIMO",CAI,20000,1585,KG
