Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2408-0026,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",02,Công đoạn tạo sợi,TPH-1551,SOI-SP30-2,"Sợi PP, 820D, 2.91mm, trắng đục. [25.0%]",KG,KG,20187.87,20187.87
SO2408-0026,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",03,Công đoạn dệt,TPH-1552,THACUHAL570085080735TRDU,"Vải cuộn PP, trắng đục, dệt lòng PE, K57.0cm(+/-0.5), TL vải + PE: 95g/m. (TL vải: 73.5g/m, 64.5gsm)",M,KG,271005,25745.475
SO2408-0026,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",07,Công đoạn thổi túi (HDPE - LDPE-LLDPE),THA,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",M,KG,274663.701,5905.269572
SO2408-0026,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",10,Công đoạn tráng hấp,TPH-1552,0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,267000,25365
SO2408-0025,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",02,Công đoạn tạo sợi,TPH-1551,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,KG,3543.75,3543.75
SO2408-0025,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",02,Công đoạn tạo sợi,TPH-1551,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,KG,3548.3,3548.3
SO2408-0025,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",02,Công đoạn tạo sợi,TPH-1551,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,KG,2421.945,2421.945
SO2408-0025,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",02,Công đoạn tạo sợi,TPH-1551,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,KG,2421.945,2421.945
SO2408-0025,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",03,Công đoạn dệt,TPH-1552,THACAMRT660100110093TRUV,"Vải cuộn PP, trắng UV, K66cm(+1/-0.5), MĐ: 10.0x11.0, TL: 93g/m(+/-3).",M,KG,37597.455,3496.563315
SO2408-0025,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",03,Công đoạn dệt,TPH-1552,THACAMRT660100110093TRUV,"Vải cuộn PP, trắng UV, K66cm(+1/-0.5), MĐ: 10.0x11.0, TL: 93g/m(+/-3).",M,KG,37645.37,3501.01941
SO2408-0025,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",03,Công đoạn dệt,TPH-1552,THACAMRT780104110114TRUV,"Vải cuộn PP, trắng UV, K78cm(+1/-0.5), MĐ: 10.4x11.0, TL: 114g/m(+/-3).",M,KG,20962.2,2389.6908
SO2408-0025,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",03,Công đoạn dệt,TPH-1552,THACAMRT780104110114TRUV,"Vải cuộn PP, trắng UV, K78cm(+1/-0.5), MĐ: 10.4x11.0, TL: 114g/m(+/-3).",M,KG,20962.2,2389.6908
SO2408-0025,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",13,Công đoạn in cuộn,IN,THAINMRT066105TD.EXSR106,"Cuộn PP-In, trắng đục, K66cm, TL: 98.65g/105cm, MK: EXACT (SIRIM 1063) (2+0)",CAI,KG,35745.5,3526.293575
SO2408-0025,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",13,Công đoạn in cuộn,IN,THAINMRT066105TD.EXNONSR,"Cuộn PP-In, trắng đục, K66cm, TL: 98.65g/105cm, MK: EXACT (NON SIRIM) (2+0)",CAI,KG,35700,3521.805
SO2408-0025,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",15,Công đoạn cắt may tự động,TPH-1553,CMA060100G099TD.EXNONSR,"Bao PP-In, trắng UV, K66(+1/-0.5)x100LL(+/-1), TL: 99.43g/cái (+/-3), MK: EXACT (NON SIRIM) (2+0). [Đếm tép: 100 cái/tép]",CAI,KG,35000,3480.05
SO2408-0025,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",15,Công đoạn cắt may tự động,TPH-1553,CMA066100G099TD.EXSR1063,"Bao PP-In, trắng UV, K66(+1/-0.5)x100LL(+/-1), TL: 99.43g/cái (+/-3), MK: EXACT (SIRIM 1063) (2+0). [Đếm tép: 100 cái/tép]",CAI,KG,35000,3480.05
SO2408-0025,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",15,Công đoạn cắt may tự động,BAO,CMA078130TDUVMRT,"Bao PP, trắng UV, K78(+1/-0.5)x130LL(+/-1), cắt răng cưa 135cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 154.84g/cái (+/-4.5). [Đếm tép 100 cái]",CAI,KG,15174,2349.54216
SO2408-0025,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",15,Công đoạn cắt may tự động,BAO,CMA078130TDUVMRT,"Bao PP, trắng UV, K78(+1/-0.5)x130LL(+/-1), cắt răng cưa 135cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 154.84g/cái (+/-4.5). [Đếm tép 100 cái]",CAI,KG,15174,2349.54216
SO2408-0025,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",17,Công đoạn in cái (in thủ công),IN,INB078130MRT.EXACT.NONSR,"Bao PP-In, trắng UV, K78(+1/-0.5)x130LL(+/-1), TL: 155.84g/cái (+/-4.5), MK: EXACT (NON SIRIM). [Đếm tép: 100 cái/tép]",CAI,KG,15000,2337.6
SO2408-0025,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",17,Công đoạn in cái (in thủ công),IN,INB078130MRTEXACTSR1063,"Bao PP-In, trắng UV, K78(+1/-0.5)x130LL(+/-1), TL: 155.84g/cái (+/-4.5), MK: EXACT (SIRIM 1063). [Đếm tép: 100 cái/tép]",CAI,KG,15000,2337.6
SO2408-0025,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",34,Công đoạn ép kiện,TPH-1553,TPH066100MRT.EXACT.NONSR,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",CAI,KG,35000,3570
SO2408-0025,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",34,Công đoạn ép kiện,TPH-1553,TPH066100MRTEXACTSR1063,"Bao PP, trắng UV, K66.0x100.0LL (+/-1), TL: 102.0g/cái (+/-3.0), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 5 đai ngang + 1 đai dọc, MK in bên ngoài]",CAI,KG,35000,3570
SO2408-0025,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",34,Công đoạn ép kiện,TPH-1553,TPH078130MRT.EXACT.NONSR,"Bao PP, trắng UV, K78x130LL (+/-1), TL: 160g/cái (+/-4.8), MK: EXACT (NON SIRIM), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.NONSR",CAI,KG,15000,2400
SO2408-0025,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",34,Công đoạn ép kiện,TPH-1553,TPH078130MRTEXACTSR1063,"Bao PP, trắng UV, K78.0x130.0LL (+/-1), TL: 160.0g/cái (+/-4.8), MK: EXACT (SIRIM 1063), cắt răng cưa. [Tép 100cái, kiện 5 tép trở đầu, 6 đai ngang + 1 đai dọc, MK in bên ngoài]/TPH078130MRT.EXACT.SR1063",CAI,KG,15000,2400
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",KG,KG,1865.388,1865.388
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",KG,KG,1927.053,1927.053
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-MIA-01,Sợi PP trắng UV 1400D bản sợi 2.91  (10%TC),KG,KG,677.523,677.523
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",KG,KG,61.665,61.665
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",KG,KG,967.494,967.494
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-NX01-2,"Sợi PP, trắng UV, 750D, 2.91mm.",KG,KG,857.121,857.121
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",02,Công đoạn tạo sợi,TPH-1551,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,KG,145.761,145.761
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",03,Công đoạn dệt,WEB,10DAI-PPWHI-01-0748,"Dây đai PP, 7.0cm x 48g/m, màu Trắng đục.",M,KG,20479.8,983.0304
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",03,Công đoạn dệt,TPH-1552,THACUPPM110080080115TRDU,Vải manh PP trắng đục K.110.0cm; MĐ: 8.0x8.0; kiểu dệt caro; TL: 115.04g/m,M,KG,5811.006,668.49813
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",03,Công đoạn dệt,TPH-1552,THACUASI115130130202TRDU,"Vải manh PP trắng đục K.115.0cm; MĐ: 13.0x13.0, gia cường 2 điểm 3cm ngay chính giữa ID, ID định vị màu begie: 40-35-40; TL: 202.0g/m",M,KG,18825.6,3802.7712
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",03,Công đoạn dệt,TPH-1552,THACUPPM112080080061TRDU,Vải manh PP trắng đục K.112.0cm; MĐ: 8.0x8.0; TL: 61.5g/m,M,KG,2205.309,135.626504
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",03,Công đoạn dệt,TPH-1552,THACUPPM092080080050TRDU,Vải manh PP trắng đục K.92.0cm; MĐ: 8.0x8.0; TL: 50.5g/m,M,KG,14060.943,710.077622
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",04,Công đoạn dệt đai,WEB,10DAI-PPWHI-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu trắng.",M,KG,8013.144,48.078864
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",04,Công đoạn dệt đai,WEB,10ROP-PPWHI-02-0612,"Dây ROPE PP, D6mm x 12g/m, trắng đục. Sử dụng sợi tận dụng",M,KG,5601.615,67.21938
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",04,Công đoạn dệt đai,WEB,08DAY-NOXI-01-0606,"Dây chống xì đường kính 6mm sợi poly dùng cho may bao, trọng lượng 6g/m",M,KG,117621.504,705.729024
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",06,Cắt dây đai-dây rope,WEB,03CAT-4P009-01-0000-DAIN,"Đai nâng PP, màu trắng, W7cm - T48g/m, cắt dài 165cm, đánh dấu ""30-60-75"", TL: 79.2g/cái.",Cái,KG,12012,951.3504
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",06,Cắt dây đai-dây rope,JUBO,03CAT-4P007-01-0000-NOXI,"Dây chống xì màu trắng sợi poly ø6mm cắt dài 3840cm, trọng lượng 230.4g/cái",Cái,KG,3003,691.8912
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",06,Cắt dây đai-dây rope,WEB,03CAT-4P007-01-0000-ROPP,"Dây rope PP, D=6mm, màu trắng, cắt dài 180cm, TL: 21.6g/cái.",Cái,KG,3003,64.8648
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",06,Cắt dây đai-dây rope,WEB,03CAT-4P007-01-0000-DCOX,"Dây cột ống nạp/xả,  PP màu trắng, W2cm - T6g/m, cắt dài 130cm, TL: 7.8g/cái.",Cái,KG,6006,46.8468
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",21,Công đoạn may Jumbo,JUBO,02MAY-4P009-01-0000,"[May jumbo] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,3000,7500
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",45,Công đoạn ép kiện JUMBO,TPH-1554,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,3000,7500
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P009-01-0000,"[Kiểm bao - Cột bao - Xếp bao] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,3000,7500
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-THAN,"Manh PP, màu trắng, K107x122cm, seal biên 2 bên mỗi bên 4cm, GC chỉ đôi 2 điểm 3cm, ID beige 36-35-36 cắt dài 122cm, TL: 246.44g/cái.",Cái,KG,12042.03,2961.753795
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-DAY0,"Manh PP, màu trắng, K107x115cm, seal biên 2 bên mỗi bên 4cm, xén sao 35cm vẽ vòng may 40cm cắt dài 115cm, TL: 232.3 g/cái.",Cái,KG,3003,697.5969
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-NAP0,"Manh PP, màu trắng có tráng, K90x427cm, cắt dài 427.0cm, TL: 286.42 g/cái.",Cái,KG,3003,860.11926
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-OXA0,"[Ống nạp/xả] Manh PP, màu trắng, có UV có tráng, K: 55.0cm, cắt dài 141.5cm, TL: 58.0g/cái.",Cái,KG,3003,174.174
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-VCP0,"Vách ngăn chống phình PP màu trắng, tráng 1 mặt, K54cmx94cm, khoét 2 lỗ tại 2 mép KT: 4x30cm và 4 lỗ hình elip KT: 8x30cm, TL: 48.3g/cái.",Cái,KG,12012,580.1796
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P009-01-0000-MCD0,Vải che đáy màu trắng; KT: 28x30cm; TL; 14.25g/cái,Cái,KG,3003,42.79275
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,JUBO,03CAT-4P007-01-0000-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, trắng trong, cắt dài 3cm. [Ống lưởi dẻo gia cường bằng sợi PolyEster]; TL: 3g/cái",Cái,KG,3003,9.009
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",47,Cắt - Manh jumbo,MANH,03CAT-TC004-01-VMS0,"Miếng may khóa hình sao, màu trắng có tráng, 10cm x 10cm, TL: 2g/cái.",Cái,KG,12012,24.024
SO2408-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",48,Công đoạn in cái jumbo,IN,03INC-4P009-01-0000-THAN,"Manh PP, màu trắng, K107x122cm, GC chỉ đôi 2 điểm 3cm, ID beige 36-35-36 có in;  Marka: AMRU RICE, TL: 247.44 g/cái.",Cái,KG,3003,743.06232
