Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-001,5200103730000000,Aqua 28 (40kg),CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-001,5200103770000000,Aqua32,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-001,5200103780000000,Aqua 34,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-001,5200117500000000,STANDLEE-UNIPACK,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200103710000000,AGRI FEED,CM2,15000,CM2,15000,,VND,290,348000,4350000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200105150000000,Green horse,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200106490000000,RAMA 108,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200106620000000,Red Horse,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200107370000000,Cap Rusa,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-001,Nguyễn Thị Đào,45474.120138888888,PR24/07-002,5200108723000000,Bản in RAMA 98,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-002,Nguyễn Thị Đào,45474.124305555553,PR24/07-003,0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,10,KG,100,,VND,275000,0,2750000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-002,Nguyễn Thị Đào,45474.124305555553,PR24/07-003,040010002000000,"Chỉ may polyester 210/3, màu trắng. Lực ≥4KgF, độ giãn 18.5- 20.0%",KG,102,KG,102,,VND,120000,0,12240000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-003,Nguyễn Thị Đào,45474.129861111112,PR24/07-003,HAT-CAM-33102B,Hạt màu cam 33102B,KG,1100,KG,1100,,VND,88000,9680000,96800000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO07/24-003,Nguyễn Thị Đào,45474.129861111112,PR24/07-003,HAT-EMH06044,Hạt màu beige (nâu đất) EMH06044.,KG,300,KG,300,,VND,70000,2100000,21000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO07/24-004,Nguyễn Thị Đào,45474.131944444445,PR24/07-003,0920600050000000,"Dây luồn bao 3x10, PP, màu xanh, 1.5gr/m.",KG,800,KG,800,,VND,44762,1790480,35809600,NCC010001,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT VẠN THUẬN LỢI
PO07/24-005,Nguyễn Thị Đào,45475.154166666667,PR24/07-004,0901900660000000,Bánh xe nâng KOMATSU ARION E4.  ModelFB 18 - 12 ( 16x6-8 ),CAI,2,CAI,2,,VND,2550000,408000,5100000,NCC010134,CÔNG TY TNHH HỆ THỐNG THIẾT BỊ XE NÂNG THIÊN LỘC
PO07/24-006,Nguyễn Thị Đào,45475.15625,PR24/07-005,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,THUNG,30,,VND,120000,0,3600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-006,Nguyễn Thị Đào,45475.15625,PR24/07-006,0901100430000000,BẠC ĐẠN 6208,CAI,5,CAI,5,,VND,260000,0,1300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-007,Nguyễn Thị Đào,45475.276388888888,PR24/07-008,MDM-DMC,Dung môi Chỉnh,KG,25,KG,25,,VND,39000,97500,975000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-007,Nguyễn Thị Đào,45475.276388888888,PR24/07-008,MDM-FL021GT,Cam 021C FL gián tiếp,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-007,Nguyễn Thị Đào,45475.276388888888,PR24/07-008,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,100,KG,100,,VND,83000,830000,8300000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-007,Nguyễn Thị Đào,45475.276388888888,PR24/07-008,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,275,KG,275,,VND,80000,2200000,22000000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-007,Nguyễn Thị Đào,45475.276388888888,PR24/07-008,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,24,KG,24,,VND,74000,177600,1776000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-008,Nguyễn Thị Đào,45475.277777777774,PR24/07-007,0908400030000000,LAM CROMA,LUOI,10000,LUOI,10000,,VND,1400,0,14000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-008,Nguyễn Thị Đào,45475.277777777774,PR24/07-009,9045002450000000,"Ống nhựa PVC đường kính trong 16mm, dày 2mm, trắng trong. TL: 100g/m",M,47,KG,4.7,,VND,6000,0,282000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-009,Nguyễn Thị Đào,45475.279861111107,PR24/07-009,THATRPPM057080080074TRDU,Vải manh PP trắng đục tráng bóng ngoài K.57.0cm; TL: 74.1g/m,M,7000,KG,518.7,,VND,3001.05,1680588,21007350,NCC010021,CÔNG TY TNHH BAO BÌ HIỆP PHƯỚC
PO07/24-010,Nguyễn Thị Đào,45477.347916666666,PR24/07-012,0905300900000000,Dao cắt nhiệt máy cắt AUTO - Bước sóng 1.5mm. - KT: theo mẫu.,CAI,1,CAI,1,,VND,7700000,770000,7700000,NCC010336,CÔNG TY TNHH CHẾ TẠO MÁY TÂN PHÚ CHUNG
PO07/24-011,Nguyễn Thị Đào,45477.348611111112,PR24/07-013,5300101541000000,Tro trấu,BAO,10,BAO,10,,VND,10000,0,100000,NV041,Võ Công Vũ
PO07/24-011,Nguyễn Thị Đào,45477.348611111112,PR24/07-013,VPP-009,ĐẤT SẠCH,Bao,40,Bao,40,,VND,35000,0,1400000,NV041,Võ Công Vũ
PO07/24-012,Nguyễn Thị Đào,45477.351388888885,PR24/07-014,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,165,KG,733.43,,VND,125000,1650000,20625000,NCC010006,CÔNG TY CỔ PHẦN BAO BÌ Á CHÂU
PO07/24-013,Nguyễn Thị Đào,45477.353472222218,PR24/07-016,HAT-BEIGE-EMH66170,Hạt màu beige EMH66170.,KG,50,KG,50,,VND,76000,380000,3800000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO07/24-014,Nguyễn Thị Đào,45477.368750000001,PR24/07-010,0900600120000000,Bản lề tủ điện HL003-02,CAI,20,CAI,20,,VND,35000,0,700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-014,Nguyễn Thị Đào,45477.368750000001,PR24/07-010,0902210600000000,Tụ điện CD60-75UF -0250VAC,CAI,2,CAI,2,,VND,75000,0,150000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-014,Nguyễn Thị Đào,45477.368750000001,PR24/07-010,0904900180000000,Cánh quạt nhôm đường kính sải cánh 180mm .,CAI,10,CAI,10,,VND,190000,0,1900000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-014,Nguyễn Thị Đào,45477.368750000001,PR24/07-010,0905600550000000,Sensor B14-M12-AN6X7M,CAI,2,CAI,2,,VND,490000,0,980000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-015,Thái Nguyễn Minh Quyết,45478.078472222223,PR24/07-011,0902210610000000,PLC máy dệt Starlinger RX6.1 . MODEL: X20 CP 1381. Mã: AIVS-01380,CAI,2,CAI,2,,USD,1297,0,2594,NCC020011,"CÔNG TY STARLINGER PLASTICS MACHINERY (Taicang) CO., LTD"
PO07/24-015,Thái Nguyễn Minh Quyết,45478.078472222223,,0908600240000000,"Bộ nguồn RX6.1 POWER SUPPLY MODULE X67PS1300 X67, 15W,24VDC Mã số: AIVS-01337",CAI,2,CAI,2,,USD,311,0,622,NCC020011,"CÔNG TY STARLINGER PLASTICS MACHINERY (Taicang) CO., LTD"
PO07/24-016,Thái Nguyễn Minh Quyết,45478.082638888889,PR24/06-022,0906200880000000,ỐNG LĂN ĐAI NGẮN LH mã LSL6074824,CAI,100,CAI,100,,USD,0.38,0,38,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO07/24-016,Thái Nguyễn Minh Quyết,45478.082638888889,PR24/06-022,0909100020000000,YẾM THOI LOHIA Mã: 11130521200,Cái,200,Cái,200,,USD,0.18,0,36,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200104950000000,Fortaleza,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200106190000000,Oro Cinco,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200106200000000,Oro Dos,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200106210000000,Oro Tres,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200106220000000,Oro Uno,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-017,Nguyễn Thị Đào,45478.109027777777,PR24/07-017,5200109020000000,Dongwon 17-B,CM2,5000,CM2,5000,,VND,290,116000,1450000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO07/24-018,Nguyễn Thị Đào,45478.110416666663,PR24/07-019,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,,VND,39000,1989000,19890000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-018,Nguyễn Thị Đào,45478.110416666663,PR24/07-019,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-018,Nguyễn Thị Đào,45478.110416666663,PR24/07-019,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,,VND,74000,740000,7400000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-018,Nguyễn Thị Đào,45478.110416666663,PR24/07-019,MDM-FL81,Tím 81 FL,KG,25,KG,25,,VND,91000,227500,2275000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-019,Nguyễn Thị Đào,45478.116666666661,PR24/07-018,0906801980000000,Xe nâng tay có gắn cân điện tử tải trọng 1500kg,CAI,1,CAI,1,,VND,23000000,0,23000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-019,Nguyễn Thị Đào,45478.116666666661,PR24/07-020,0902202760000000,Rulô lăn sơn 10cm,Cây,1,Cây,1,,VND,25000,0,25000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-019,Nguyễn Thị Đào,45478.116666666661,PR24/07-020,0904500020000000,Sơn tường Màu Trắng Xám 18L/thùng,Lít,1,THUNG,1,,VND,800000,0,800000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-019,Nguyễn Thị Đào,45478.116666666661,PR24/07-020,0904500410000000,Sơn lót tường 5L/Thùng.,KG,1,THUNG,1,,VND,320000,0,320000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-019,Nguyễn Thị Đào,45478.116666666661,PR24/07-021,5200110650000003,Xà phòng rửa chén,THUNG,5,THUNG,5,,VND,170000,0,850000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-020,Nguyễn Thị Đào,45478.12222222222,PR24/07-018,0905300340000000,Bộ dao cắt sóng siêu âm. ( Bộ điều khiển + dao cắt ),BO,2,BO,2,,VND,21800000,3488000,43600000,NCC010208,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU KHOA VINH
PO07/24-021,Nguyễn Thị Đào,45481.10833333333,PR24/07-023,VPP-009,ĐẤT SẠCH,Bao,50,Bao,50,,VND,35000,0,1750000,NV041,Võ Công Vũ
PO07/24-022,Nguyễn Thị Đào,45481.275694444441,PR24/07-026,MDM-FL021,Cam 021C FL.,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-022,Nguyễn Thị Đào,45481.275694444441,PR24/07-026,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-022,Nguyễn Thị Đào,45481.275694444441,PR24/07-026,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,,VND,202000,303000,3030000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-022,Nguyễn Thị Đào,45481.275694444441,PR24/07-026,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-022,Nguyễn Thị Đào,45481.275694444441,PR24/07-026,MDM-RELEXBLUEC,RELEXBLUE C,KG,250,KG,250,,VND,80000,2000000,20000000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-023,Thái Nguyễn Minh Quyết,45481.302083333328,PR24/07-024,0900500120000000,Bát càng + gối đỡ đầu dù trước CS.,CAI,5,CAI,5,,USD,1.67,0,8,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO07/24-023,Thái Nguyễn Minh Quyết,45481.302083333328,PR24/06-041,0906700380000000,Lò xo càng bù thoi máy dệt. ( theo mẫu),CAI,300,CAI,300,,USD,0.035,0,11,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO07/24-024,Thái Nguyễn Minh Quyết,45482.048611111109,PR24/07-025,0919600650000000,Bộ xả nhớt starlinger .,BO,150,BO,150,,VND,400000,0,60000000,NCC010356,Công Ty Cổ Phần ĐT&PT Thái Dương
PO07/24-025,Nguyễn Thị Đào,45482.109027777777,PR24/07-027,0700100090000000,dầu do,Lít,400,Lít,400,,VND,19245.45,769818,7698180,NCC010124,CÔNG TY XĂNG DẦU KHU VỰC II TNHH MỘT THÀNH VIÊN
PO07/24-026,Nguyễn Thị Đào,45482.111805555556,PR24/07-028,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,2000,KG,2000,,VND,8150,0,16300000,NCC010202,CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH CÔNG TY CỔ PHẦN CÔNG NGHIỆP ĐẠI Á
PO07/24-026,Nguyễn Thị Đào,45482.111805555556,PR24/07-028,HAT-UV218TA,"Hạt UV218TA (Đại Á, test UV 300h)",KG,300,KG,300,,VND,130000,3900000,39000000,NCC010202,CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH CÔNG TY CỔ PHẦN CÔNG NGHIỆP ĐẠI Á
PO07/24-027,Nguyễn Thị Đào,45482.115277777775,PR24/07-028,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,3000,KG,3000,,VND,8000,0,24000000,NCC010050,PHAN HỮU ĐỨC
PO07/24-028,Nguyễn Thị Đào,45482.124305555553,PR24/07-028,BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",CAI,751500,KG,9769.5,,VND,445,26753400,334417500,NCC010020,CÔNG TY TNHH AMIBA VIỆT NAM
PO07/24-028,Nguyễn Thị Đào,45482.124305555553,PR24/07-028,BAO-048075G19LDPE.DW,"Túi LDPE, K48.0x75.0LL(+1.0/-0), TL: 19.0g/cái(+/-1.0).",CAI,219500,KG,4170.5,,VND,652,11449120,143114000,NCC010020,CÔNG TY TNHH AMIBA VIỆT NAM
PO07/24-029,Nguyễn Thị Đào,45482.260416666664,PR24/07-029,53ACHBLUEZZ00001,Áo khoác blouse trắng. Size L.,CAI,5,CAI,5,,VND,290000,0,1450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-029,Nguyễn Thị Đào,45482.260416666664,PR24/07-029,53ACHBLUEZZ00002,Áo khoác blouse trắng. Size XL.,CAI,5,CAI,5,,VND,290000,0,1450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-030,Nguyễn Thị Đào,45482.265277777777,PR24/07-031,MDM-DMC,Dung môi Chỉnh,KG,50,KG,50,,VND,39000,195000,1950000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-030,Nguyễn Thị Đào,45482.265277777777,PR24/07-031,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,,VND,39000,1989000,19890000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-030,Nguyễn Thị Đào,45482.265277777777,PR24/07-031,MDM-FLDO192,Đỏ 192C FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO07/24-031,Nguyễn Dũng Trung,45482.272916666661,,THATRTOP051012012953TDU,"Cuộn PP, trắng đục, tráng ngoài, K51.0cm, MĐ: 12.0x12.0, TL: 95.3g/m.",M,2020,KG,192.506,,VND,36800,0,1141168,NCC010018,CÔNG TY CỔ PHẦN BAO BÌ NHƠN TRẠCH
PO07/24-032,Nguyễn Dũng Trung,45483.1875,,THATRHAR510100110090TD00,"Cuộn PP, trắng đục, tráng ngoài, K51cm, MĐ: 10x11, TL: 85.6g/m. [3000m/cuộn] (TL cũ: 90g/m)",M,45212.65,KG,3870.2028,,VND,9000,0,7895250,NCC010022,CÔNG TY TNHH BAO BÌ NHỰA QUỐC ANH
PO07/24-032,Nguyễn Dũng Trung,45483.1875,,THATRHAR510100110090TD00,"Cuộn PP, trắng đục, tráng ngoài, K51cm, MĐ: 10x11, TL: 85.6g/m. [3000m/cuộn] (TL cũ: 90g/m)",M,17282.2,KG,1479.3562999999999,,VND,9000,0,3017880,NCC010022,CÔNG TY TNHH BAO BÌ NHỰA QUỐC ANH
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-033,0920700130000000,Láp tròn INOX 304 phi 25mm.- dài 2490mm,CAY,4,CAY,4,,VND,775000,0,3100000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-033,0926400080000000,Bánh nhám xếp 100mm.,CAI,50,CAI,50,,VND,15000,0,750000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-033,0926400010000000,ĐÁ CẮT 100,Cái,50,Cái,50,,VND,8000,0,400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-033,5200110160000000,"Que Hàn Sắt 2,5",Hộp,5,Hộp,5,,VND,90000,0,450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-033,0900500530000000,Bát bắt dao cắt siêu âm 50x100x 10mm ( cắt theo bản vẽ),CAI,4,CAI,4,,VND,255000,0,1020000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-034,0910200350000000,Áo ngoài điện trở nhiệt 12x40x665mm - lỗ 15mm ( Gia công theo bản vẽ),CAI,4,CAI,4,,VND,1800000,0,7200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-034,0910200360000000,Áo trong điện trở nhiệt 12x40x665mm - lỗ 15mm ( Gia công theo bản vẽ),CAI,4,CAI,4,,VND,1800000,0,7200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-035,090570225000000,Bơm dầu thủy lực CAMEL - Model: VCM - SF-15C -10.,CAI,1,CAI,1,,VND,3496000,279680,3496000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-035,0923700550000000,Bulong lục giác côn đầu bằng M8x25mm.,CAI,50,CAI,50,,VND,800,0,40000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-035,0902210620000000,Bóng đèn UV - dài 435mm. Philip . TL-D15W.,CAI,20,CAI,20,,VND,195000,0,3900000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-035,0902210630000000,Chuột bóng đèn diệt côn trùng Philips C2,CAI,20,CAI,20,,VND,49000,0,980000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-033,Nguyễn Thị Đào,45483.320138888885,PR24/07-036,0902201040000000,Bộ điều khiển chu kỳ nhớt QNTC (màn hình+PLC+lập trình),BO,10,BO,10,,VND,1200000,0,12000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/24-034,Thái Nguyễn Minh Quyết,45483.67083333333,PR24/07-036,0902203870000000,Bàn phím nút nhấn RX6.1 X2X KEYBOARD UNIT Mã số: AIVS-01343,Cái,10,Cái,10,,USD,1,0,10,NCC020011,"CÔNG TY STARLINGER PLASTICS MACHINERY (Taicang) CO., LTD"
PO07/24-034,Thái Nguyễn Minh Quyết,45483.67083333333,PR24/07-036,0905600310000000,Sensor từ báo hết chỉ ngang RX6.1 `REFLECTION LIGHT SCANNER PNP Mã số: AELT-01035,CAI,10,CAI,10,,USD,1,0,10,NCC020011,"CÔNG TY STARLINGER PLASTICS MACHINERY (Taicang) CO., LTD"
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,0914700030000000,PIN -  CR2032,CAI,10,CAI,10,,VND,10000,8000,100000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,5300100460000000,Giấy A472,Gram,30,Gram,30,,VND,50000,120000,1500000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,5300100530000000,Giấy in liên tục 3 liên,THUNG,1,THUNG,1,,VND,310000,24800,310000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,5300101250000000,Giấy in liên tục 3 liên ( chia đội),THUNG,1,THUNG,1,,VND,310000,24800,310000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,53-5300100370000000,Bút lông dầu xanh,CAY,30,CAY,30,,VND,8000,19200,240000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,VPP001,ACCO Nhựa,HOP,3,HOP,3,,VND,15000,3600,45000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,VPP004,Decal Oji,XAP,20,XAP,20,,VND,80000,128000,1600000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO07/24-035,Nguyễn Thị Đào,45484.10555555555,PR24/07-037,VPP007,Mực lông dầu đỏ,HOP,6,HOP,6,,VND,8500,5100,51000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
