Khách hàng,Đơn hàng,Số KHTK,LSX,Công đoạn,Mã thành phẩm,Mã công đoạn,Tên Công đoạn,Ngang,Dài,Trọng lượng,Mặt in,Màu,Số lượng đầu vào 1,Số lượng đầu vào 2,Ngày giao,Ngày SX,Ca,Máy,Tên CN,Đvt (1),Đvt (2),Đã SX số lượng 1,Đã SX số lượng 2,Phế số lượng 1,Phế số lượng 2
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,2600,134.03,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,2660,137.123,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/17/2024,N,1,,BAO,KG,1500,77.325,1.5,15
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,0,0,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,0,0,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,0,0,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,400,20.62,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,3000,154.65,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,2800,144.34,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,1100,56.705,0,0
KH020003,SO2406-0062,MP24/06-213,LSX06/24-110,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,7/22/2024,7/16/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/30/2024,N,1,,BAO,KG,900,46.395,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,6000,309.3,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,4500,231.975,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,4400,226.82,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,3200,164.96,1,10
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,3000,154.65,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,2600,134.03,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,2400,123.72,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,4000,206.2,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,4000,206.2,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/29/2024,N,1,,BAO,KG,1900,97.945,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,2100,108.255,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,2100,108.255,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1200,61.86,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,500,25.775,0.5,5
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,700,36.085,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001009000,MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,7500,386.625,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,5200,268.06,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3144,162.0732,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3000,154.65,1,10
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3300,170.115,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3700,190.735,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,2400,123.72,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3000,154.65,0,0
KH020003,SO2408-0018,MP24/08-031,LSX08/24-048,Công đoạn may viền miệng,0119126001010000,MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",0,0,1,,,0,0,8/15/2024,8/28/2024,N,1,,BAO,KG,3000,154.65,0,0
