Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.GRGL262,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 262 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050080G793INT.GRGL262,"Bao PP-In, trắng tẩy, K50x80LL, TL: 79.32g/cái, MK: GREEN GLOBE - CODE 262 (2+0) (Mã: 5000565). [Tép 20 cái gấp 3 code ra ngoài]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050080G080TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x80LL(+/-1), cắt thẳng 85cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.82g/cái(+/-2.5). [Đếm tép: 100cái/tép]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.GRGL263,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 263 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050080G793INT.GRGL263,"Bao PP-In, trắng tẩy, K50x80LL, TL: 79.32g/cái, MK: GREEN GLOBE - CODE 263 (2+0) (Mã: 5000565). [Tép 20 cái gấp 3 code ra ngoài]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050080G080TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x80LL(+/-1), cắt thẳng 85cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 78.82g/cái(+/-2.5). [Đếm tép: 100cái/tép]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.08,5000,400
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.GOLS020,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GOLD S PP 40KG - CODE 020 (2+0) (Mã: 5000641). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.102,2000,204
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085G102INT.GOLS020,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), TL: 101.13g/cái(+/-3), MK: GOLD S PP 40KG - CODE 020 (2+0) (Mã: 5000641). [Tép 20 cái gấp 03, code ra ngoài]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.102,2000,204
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.102,2000,204
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.102,2000,204
SO2406-0069,MP24/07-004,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",ĐƠN HÀNG INTER GIAO NGÀY 08/07/2024,Version 1,,7/8/2024,0.102,2000,204
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,09GXP-6P008-01-0000,"[Kiểm bao - Cột bao - Xếp baoBao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,02MAY-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-THAN,"Manh PP, màu trắng , K: 118cm x 122cm, cắt dài 122cm, ; TL: 251.9g/cái.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,THACUASI118130130207TRDU,"Vải manh PP trắng đục K.118.0cm; MĐ: 13.0x13.0,  ID sợi dọc màu beige 4 sợi gia cường 2 điểm, mỗi điểm 3cm 22+19.5+35+19.5+22; TL: 206.5g/m",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-0000-VCP0,"Vách ngăn chống phình PP màu trắng, tráng 1 mặt, K57cmx92cm, 4 lỗ W10 x L30(cm) TL: 59.28g/cái.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-ROPP,"Dây rope PE, D=6mm, màu trắng, cắt dài 180cm, TL: 23.4g/sợi.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,10ROP-PEWHI-02-0613,"Dây ROPE PE (C3), D6mm x 13g/m, trắng đục.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-0000PATC,"Patch đệm tăng cường, màu trắng, tráng trong; KT: 9x30cm; TL: 3.51g/cái",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-DAY0,"Đáy màu trắng , dập chữ X 40cm, vẽ vòng tròn may 45cm, kích thước 118x118cm, cắt thẳng 118cm ; TL: 244.0g/cái",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,THACUASI118130130207TRDU,"Vải manh PP trắng đục K.118.0cm; MĐ: 13.0x13.0,  ID sợi dọc màu beige 4 sợi gia cường 2 điểm, mỗi điểm 3cm 22+19.5+35+19.5+22; TL: 206.5g/m",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-0001-ONA0,"[Ống nạp] Manh PP, màu trắng, có UV có tráng, K: 95.0cm, cắt dài 436.0cm, TL: 310.65g/cái",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-0001-OXA0,"[Ống xả] Manh PP, màu trắng, có UV có tráng, K: 57.0cm, cắt dài 131.0cm, TL: 56.0g/cái .",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-TC001-02-DAIN02,"Đai nâng PP, màu trắng, W7cm - T48g/m, cắt dài 124cm, ""32-60-32"", TL: 59.52g/cái.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,10DAI-PPWHI-01-0748,"Dây đai PP, 7.0cm x 48g/m, màu Trắng đục.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-TC006-01-VMS0,"Miếng may khóa hình sao, màu trắng , 10cm x 10cm, TL: 1.75g/cái.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,THACUASI118130130207TRDU,"Vải manh PP trắng đục K.118.0cm; MĐ: 13.0x13.0,  ID sợi dọc màu beige 4 sợi gia cường 2 điểm, mỗi điểm 3cm 22+19.5+35+19.5+22; TL: 206.5g/m",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-MCD0,Vải che đáy màu trắng ; KT: 27x27cm; TL; 12.76g/cái,Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,THACUASI118130130207TRDU,"Vải manh PP trắng đục K.118.0cm; MĐ: 13.0x13.0,  ID sợi dọc màu beige 4 sợi gia cường 2 điểm, mỗi điểm 3cm 22+19.5+35+19.5+22; TL: 206.5g/m",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-6P008-01-0000-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, trắng trong, cắt dài 4cm. [Ống lưởi dẻo gia cường bằng sợi PolyEster]; TL: 4g/cái",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,03CAT-TC005-01-DCOT,"Dây cột ống nạp/ống xả, PP(cũ poly) màu trắng, W2cm - T6g/m, cắt dài 120cm. TL:7.2g/cái",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,10DAI-PPWHI-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu trắng.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2406-0064,MP24/07-005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI ASIA PACKING,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",Đơn hàng 1000 bao Jumbo Asia Packing,Version 1,,6/30/2024,2.32,1000,2320
SO2407-0010,MP24/07-006,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,10DAI-PPWHI-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu trắng.",KHTK DỆT TỒN DÂY ĐAI TRẰNG 2CM.,Version 1,,7/31/2024,0.006,180000,1080
SO2407-0010,MP24/07-006,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",KHTK DỆT TỒN DÂY ĐAI TRẰNG 2CM.,Version 1,,7/31/2024,0.006,180000,1080
SO2407-0010,MP24/07-006,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KHTK DỆT TỒN DÂY ĐAI TRẰNG 2CM.,Version 1,,7/31/2024,0.006,180000,1080
SO2407-0009,MP24/07-007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH455068G054CBT.DW.XXX,"Bao PP, màu cam biên trong + suốt trong, K45.5x68PB=54g, may miệng luồn dây cước xanh 1.3 m, TL: PP-52gr + dây-2gr = 54g/bộ. [Lồng túi và Marka báo sau] [Dùng làm đơn hàng tổng]",KHTK DỆT VẢI DONGWON BỔ SUNG PO3 - PO4,Version 2,BAO,7/31/2024,0.054,20000,1080
SO2407-0009,MP24/07-007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACADOW455100110065CABT,"Cuộn PP, màu cam hai biên 2.5cm trong suốt trong, K45.5cm (+/-0.5), MĐ: 10x11, TL: 65g/m (71.6gsm).",KHTK DỆT VẢI DONGWON BỔ SUNG PO3 - PO4,Version 2,BAO,7/31/2024,0.054,20000,1080
SO2407-0009,MP24/07-007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SOI-DTT-02,"Sợi PP, trắng trong, 720D, bản sợi 2.60mm.",KHTK DỆT VẢI DONGWON BỔ SUNG PO3 - PO4,Version 2,BAO,7/31/2024,0.054,20000,1080
SO2407-0009,MP24/07-007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SOI-DCA-01-1,"Sợi PP,dùng sủi màu cam, 710D, 2.60mm.",KHTK DỆT VẢI DONGWON BỔ SUNG PO3 - PO4,Version 2,BAO,7/31/2024,0.054,20000,1080
SO2407-0009,MP24/07-007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUCAM,Sủi màu CAM,KHTK DỆT VẢI DONGWON BỔ SUNG PO3 - PO4,Version 2,BAO,7/31/2024,0.054,20000,1080
SO2407-0007,MP24/07-008,SANPOLY INDUSTRY SDN BHD,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,175000,18200
SO2407-0007,MP24/07-008,SANPOLY INDUSTRY SDN BHD,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,175000,18200
SO2407-0007,MP24/07-009,SANPOLY INDUSTRY SDN BHD,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,177500,18460
SO2407-0007,MP24/07-009,SANPOLY INDUSTRY SDN BHD,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,177500,18460
SO2407-0006,MP24/07-010,SANPOLY INDUSTRY SDN BHD,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,122500,12740
SO2407-0006,MP24/07-010,SANPOLY INDUSTRY SDN BHD,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,122500,12740
SO2407-0006,MP24/07-011,SANPOLY INDUSTRY SDN BHD,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,122500,12740
SO2407-0006,MP24/07-011,SANPOLY INDUSTRY SDN BHD,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66-104g,Version 8,THA,7/19/2024,0.104,122500,12740
SO2407-0005,MP24/07-012,SANPOLY INDUSTRY SDN BHD,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",SANPOLY K66 - 94g,Version 3,THA,7/19/2024,0.094,150500,14147
SO2407-0005,MP24/07-012,SANPOLY INDUSTRY SDN BHD,SOI-MS01-1,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66 - 94g,Version 3,THA,7/19/2024,0.094,150500,14147
SO2407-0005,MP24/07-013,SANPOLY INDUSTRY SDN BHD,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",SANPOLY K66 - 94g,Version 3,THA,7/19/2024,0.094,150500,14147
SO2407-0005,MP24/07-013,SANPOLY INDUSTRY SDN BHD,SOI-MS01-1,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K66 - 94g,Version 3,THA,7/19/2024,0.094,150500,14147
SO2407-0004,MP24/07-014,SANPOLY INDUSTRY SDN BHD,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",SANPOLY K58.5 - 96g,Version 5,THA,7/19/2024,0.096,126000,12096
SO2407-0004,MP24/07-014,SANPOLY INDUSTRY SDN BHD,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",SANPOLY K58.5 - 96g,Version 5,THA,7/19/2024,0.096,126000,12096
SO2407-0003,MP24/07-015,SANPOLY INDUSTRY SDN BHD,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
SO2407-0003,MP24/07-015,SANPOLY INDUSTRY SDN BHD,SUI-TRANG,Sủi trắng,SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
SO2407-0003,MP24/07-015,SANPOLY INDUSTRY SDN BHD,SOI-GL4-5,"Sợi PP, trắng đục, 760D, 2.60mm",SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
SO2407-0003,MP24/07-016,SANPOLY INDUSTRY SDN BHD,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
SO2407-0003,MP24/07-016,SANPOLY INDUSTRY SDN BHD,SUI-TRANG,Sủi trắng,SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
SO2407-0003,MP24/07-016,SANPOLY INDUSTRY SDN BHD,SOI-GL4-5,"Sợi PP, trắng đục, 760D, 2.60mm",SANPOLY K56 - 78g,Version 5,THA,7/19/2024,0.078,315000,24570
