Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
8/11/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-042,LSX07/24-097,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,2224.47,0,17,-2224.47,-17,,,Không đạt
8/11/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-043,LSX08/24-034,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,1336.23,0,0,-1336.23,0,,,Không đạt
8/11/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-043,LSX08/24-034,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,0,111.4,0,-111.4,0,,,Không đạt
8/23/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-044,LSX08/24-078,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",700,9.45,2524.41,0,7,-1824.41,2.45,3.6063,0.74074,Đạt
8/16/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-043,LSX08/24-034,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,2106.73,0,30,-2106.73,-30,,,Không đạt
8/18/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-043,LSX08/24-034,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,4427.06,0,12,-4427.06,-12,,,Không đạt
8/18/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-043,LSX08/24-034,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,0,168.9,0,-168.9,0,,,Không đạt
9/4/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-044,LSX08/24-078,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,0,137.8,0,-137.8,0,,,Không đạt
9/4/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-044,LSX08/24-078,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,61.64,0,25,-61.64,-25,,,Không đạt
8/18/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,8214.95,0,5,-8214.95,-5,,,Không đạt
8/18/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,123,0,-123,0,,,Không đạt
8/16/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4928.79,0,15,-4928.79,-15,,,Không đạt
8/23/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-052,LSX08/24-074,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",700,9.45,7509.6,0,12,-6809.6,-2.55,10.728,1.269841,Đạt
8/22/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-052,LSX08/24-074,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",700,9.45,604.67,0,0,95.33,9.45,0.863814286,0,Không đạt
8/30/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-052,LSX08/24-074,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",600,8.1,3406.92,0,15,-2806.92,-6.9,5.6782,1.851851,Đạt
8/30/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-052,LSX08/24-074,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",700,9.45,0,105.4,0,594.6,9.45,0.150571429,0,Không đạt
8/11/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,3382.3,0,65,-3382.3,-65,,,Không đạt
8/11/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,189.4,0,-189.4,0,,,Không đạt
8/12/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,3082.1,0,27,-3082.1,-27,,,Không đạt
8/12/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,105.8,0,-105.8,0,,,Không đạt
8/4/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-050,LSX08/24-008,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,15428.06,0,27,-15428.06,-27,,,Không đạt
8/8/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-050,LSX08/24-008,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,6002.94,0,20,-6002.94,-20,,,Không đạt
8/8/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-050,LSX08/24-008,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,138.4,0,-138.4,0,,,Không đạt
8/8/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-050,LSX08/24-008,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,2785.412,0,16,-2785.412,-16,,,Không đạt
8/8/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,341.89,0,0,-341.89,0,,,Không đạt
8/9/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,5033.6,0,68,-5033.6,-68,,,Không đạt
8/9/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-051,LSX08/24-026,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,170.8,0,-170.8,0,,,Không đạt
7/29/2024,SOI8,Ngày,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4260.4,0,25,-4260.4,-25,,,Không đạt
7/28/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,8220.3,0,39,-8220.3,-39,,,Không đạt
7/28/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,119.8,0,-119.8,0,,,Không đạt
7/25/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,348.482,0,0,-348.482,0,,,Không đạt
7/25/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,6570.55,0,75,-6570.55,-75,,,Không đạt
7/25/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,114,36,-114,-36,,,Không đạt
7/24/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,763.3,0,7,-763.3,-7,,,Không đạt
7/26/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4580.3,0,19,-4580.3,-19,,,Không đạt
8/2/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1577.48,0,0,-1577.48,0,,,Không đạt
8/2/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-049,LSX07/24-082,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,129.8,0,-129.8,0,,,Không đạt
8/2/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-050,LSX08/24-008,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1217.82,0,0,-1217.82,0,,,Không đạt
7/21/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,247.142,0,0,-247.142,0,,,Không đạt
7/21/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,9296.76,0,29,-9296.76,-29,,,Không đạt
7/21/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,401.4,0,-401.4,0,,,Không đạt
7/23/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,8014.01,0,13,-8014.01,-13,,,Không đạt
7/22/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,6617.24,0,74,-6617.24,-74,,,Không đạt
7/22/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-048,LSX07/24-067,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,131.44,0,-131.44,0,,,Không đạt
7/14/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4853.58,0,0,-4853.58,0,,,Không đạt
7/14/2024,SOI7,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1853.22,0,19,-1853.22,-19,,,Không đạt
7/15/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,7542.26,0,20,-7542.26,-20,,,Không đạt
7/18/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4172.3,0,28,-4172.3,-28,,,Không đạt
7/18/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,0,184.7,0,-184.7,0,,,Không đạt
7/17/2024,SOI8,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,7469.8,0,12.5,-7469.8,-12.5,,,Không đạt
7/16/2024,SOI7,Đêm,,,SO2406-0041,MP24/07-047,LSX07/24-043,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1102.85,0,4,-1102.85,-4,,,Không đạt
7/10/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,5161.3,0,70,-5161.3,-70,,,Không đạt
7/7/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,2570.7,0,10,-2570.7,-10,,,Không đạt
7/9/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,9129.4,0,56,-9129.4,-56,,,Không đạt
7/8/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,6456,0,43,-6456,-43,,,Không đạt
7/1/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-208,LSX06/24-102,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1483.5,0,15,-1483.5,-15,,,Không đạt
7/3/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-208,LSX06/24-102,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,1234.9,0,19,-1234.9,-19,,,Không đạt
7/4/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-208,LSX06/24-102,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,2471,0,10,-2471,-10,,,Không đạt
7/5/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-208,LSX06/24-102,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,4640.592,0,72,-4640.592,-72,,,Không đạt
7/5/2024,SOI8,Đêm,,,SO2403-0007,MP24/06-209,LSX07/24-022,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,402.01,0,0,-402.01,0,,,Không đạt
7/22/2024,SOI2,Ngày,,,SO2406-0002,MP24/06-047,LSX07/24-072,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,2132.2,0,35,-2132.2,-35,,,Không đạt
8/2/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-161,LSX08/24-007,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,846.6,0,5,-846.6,-5,,,Không đạt
8/4/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-161,LSX08/24-007,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,2440.8,0,32,-2440.8,-32,,,Không đạt
8/9/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-162,LSX08/24-013,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,3403.6,0,63,-3403.6,-63,,,Không đạt
8/5/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-161,LSX08/24-007,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,1668.37,0,15,-1668.37,-15,,,Không đạt
8/5/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-162,LSX08/24-013,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,1309.73,0,0,-1309.73,0,,,Không đạt
8/14/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-163,LSX08/24-052,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,2530.16,0,0,-2530.16,0,,,Không đạt
8/15/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-163,LSX08/24-052,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,2425.61,0,20,-2425.61,-20,,,Không đạt
8/15/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-164,LSX08/24-053,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,206.59,0,0,-206.59,0,,,Không đạt
8/14/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-162,LSX08/24-013,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,242.44,0,71,-242.44,-71,,,Không đạt
8/23/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-164,LSX08/24-053,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,283.7,0,0,-283.7,0,,,Không đạt
8/22/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-164,LSX08/24-053,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",0,0,2386,0,11,-2386,-11,,,Không đạt
9/12/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-164,LSX08/24-053,SOI-TM15-2,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",700,9.45,1248.5,0,15,-548.5,-5.55,1.783571429,1.587301,Đạt
8/2/2024,SOI3,Ngày,,,SO2406-0002,MP24/06-047,LSX07/24-072,SOI-TM15-3,"Sợi PP, trắng đục, 600D, 2.60mm, 2.60kgF, 20%.",0,0,780.6,0,5,-780.6,-5,,,Không đạt
7/29/2024,SOI2,Ngày,,,SO2406-0002,MP24/06-047,LSX07/24-072,SOI-TM15-3,"Sợi PP, trắng đục, 600D, 2.60mm, 2.60kgF, 20%.",0,0,2031.8,0,12,-2031.8,-12,,,Không đạt
7/29/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-159,LSX07/24-081,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,1167.49,0,20,-1167.49,-20,,,Không đạt
7/29/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-160,LSX07/24-095,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,2716.91,0,95,-2716.91,-95,,,Không đạt
7/30/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-160,LSX07/24-095,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,575,0,7,-575,-7,,,Không đạt
7/25/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-159,LSX07/24-081,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,1829.6,0,16,-1829.6,-16,,,Không đạt
8/2/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-160,LSX07/24-095,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,1455,0,40,-1455,-40,,,Không đạt
7/21/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-157,LSX07/24-050,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,951.47,0,28,-951.47,-28,,,Không đạt
7/21/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-158,LSX07/24-051,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,4292.13,0,24,-4292.13,-24,,,Không đạt
7/22/2024,SOI3,Ngày,,,SO2406-0026,MP24/06-158,LSX07/24-051,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,170.92,0,0,-170.92,0,,,Không đạt
7/24/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-159,LSX07/24-081,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,1958.68,0,0,-1958.68,0,,,Không đạt
7/24/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-158,LSX07/24-051,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,492.72,0,22,-492.72,-22,,,Không đạt
7/17/2024,SOI2,Ngày,,,SO2406-0026,MP24/06-157,LSX07/24-050,SOI-TM17-2,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,4004.3,0,44,-4004.3,-44,,,Không đạt
7/16/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-169,LSX06/24-081,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,584.7,0,248,-584.7,-248,,,Không đạt
7/15/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-169,LSX06/24-081,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,2312.6,0,505,-2312.6,-505,,,Không đạt
7/23/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-169,LSX06/24-081,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,667,0,46,-667,-46,,,Không đạt
7/24/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-170,LSX07/24-047,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,3428.16,0,42,-3428.16,-42,,,Không đạt
7/24/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-169,LSX06/24-081,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,642.54,0,83,-642.54,-83,,,Không đạt
7/25/2024,SOI8,Đêm,,,SO2406-0015,MP24/06-170,LSX07/24-047,SOI-DCA-02-1,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",0,0,1064.7,0,6,-1064.7,-6,,,Không đạt
7/26/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,148.69,0,0,-148.69,0,,,Không đạt
7/26/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,2792.31,0,112,-2792.31,-112,,,Không đạt
7/26/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,1668.1,0,-1668.1,0,,,Không đạt
7/28/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,6334.1,0,36,-6334.1,-36,,,Không đạt
8/2/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,2678.28,0,32,-2678.28,-32,,,Không đạt
8/2/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,813.93,0,0,-813.93,0,,,Không đạt
8/2/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,114.8,0,-114.8,0,,,Không đạt
8/2/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,1628.19,0,10,-1628.19,-10,,,Không đạt
8/2/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,104.4,0,-104.4,0,,,Không đạt
8/4/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,1685.7,0,1,-1685.7,-1,,,Không đạt
8/4/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,102.4,0,-102.4,0,,,Không đạt
8/11/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,9153.9,0,61,-9153.9,-61,,,Không đạt
8/5/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,6758.5,0,12,-6758.5,-12,,,Không đạt
8/5/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,201.4,0,-201.4,0,,,Không đạt
8/6/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,393.8,0,0,-393.8,0,,,Không đạt
8/9/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,2011.7,0,3,-2011.7,-3,,,Không đạt
8/9/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-103,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,216.7,0,-216.7,0,,,Không đạt
7/24/2024,SOI7,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,2719.01,0,17.5,-2719.01,-17.5,,,Không đạt
7/24/2024,SOI7,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,194,0,-194,0,,,Không đạt
7/21/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,6491.8,0,14,-6491.8,-14,,,Không đạt
7/21/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,133.4,0,-133.4,0,,,Không đạt
7/18/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,3224.8,0,44,-3224.8,-44,,,Không đạt
7/18/2024,SOI8,Đêm,,,SO2407-0041,MP24/07-116,LSX07/24-065,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,0,198.4,0,-198.4,0,,,Không đạt
9/4/2024,SOI8,Đêm,,,SO2408-0017,MP24/08-025,LSX08/24-092,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",0,0,3657.38,0,43,-3657.38,-43,,,Không đạt
