Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-VA6,"Sợi PP dệt vải áo, xám tro, 1200D, 2.9mm - 3.2mm.",KG,KG,8.574018549,8.5740185
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACAVAI132100100101XAMO,"Manh vải áo PP, khổ 132cm, MĐ: 10x10, dệt tự do, TL: 101gr/m, nhiều màu.",M,KG,83.63670968,8.4473077
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACAVAI132100100101XAMO,"Manh vải áo PP, khổ 132cm, MĐ: 10x10, dệt tự do, TL: 101gr/m, nhiều màu.",M,KG,122.1255922,12.3346848
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACUMAT175130120626TDUV,"Vải cuộn PP, trắng đục UV (JB61+JB62), K175.0cm, MĐ: 13.0x12, 2 sợi định vị màu beige chính giữa mỗi mặt,GC 8 điểm chỉ đôi 80mm,14.75+8+42+8+29.5+8+42+8+14.75,  TL:165gsm= 626.12g/mét.",M,KG,5765.293255,3681.889232
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACUMAT188130120668TDUV,"Vải cuộn PP, trắng đục UV (JB61+JB62), K188.0cm, MĐ: 13.0x12, 2 sợi định vị màu beige chính giữa mỗi mặt,GC 8 điểm chỉ đôi 80mm,14.75+8+48.5+8+29.5+8+48.5+8+14.75,  TL:165gsm =  668.68g/mét.",M,KG,8418.4308,5741.790727
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",09,Công đoạn tráng ngoài,TPH-1552,THATRMAT174130120731TRDU,"[Tráng ngoài]Cuộn PP, tráng bóng, trắng đục, K174.0cm, 2 sợi định vị màu beige chính giữa mỗi mặt, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 165gsm + 30gsm = 731.12g/m.",M,KG,5708.211144,4256.784296
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",09,Công đoạn tráng ngoài,TPH-1552,THATRMAT187130120781TRDU,"[Tráng ngoài]Cuộn PP, tráng bóng, trắng đục, K187.0cm, 2 sợi định vị màu beige chính giữa mỗi mặt, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 165gsm + 30gsm = 781.48g/m.",M,KG,8335.08,6643.975619
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",15,Công đoạn cắt may tự động,BAO,MANH-275323G666.VAIAO,Manh khổ 275 x 323 trọng lượng 666 gr/cái (may vải áo matang khổ 183),CAI,KG,12.68364516,8.4473077
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",15,Công đoạn cắt may tự động,BAO,MANH-275323G666.VAIAO,Manh khổ 275 x 323 trọng lượng 666 gr/cái (may vải áo matang khổ 183),CAI,KG,18.52054776,12.3346848
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",22,Công đoạn may vải áo bọc cuộn,MAY,MAY269323G668.VAIAO,"Vải áo PP dệt xếp, kích thước 269x323cm, dây rút 2 đầu, chiều dài dây rút 403cm; TL: 668g/cái",Cái,KG,18.52054776,12.7421369
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",22,Công đoạn may vải áo bọc cuộn,MAY,MAY269323G668.VAIAO,"Vải áo PP dệt xếp, kích thước 269x323cm, dây rút 2 đầu, chiều dài dây rút 403cm; TL: 668g/cái",Cái,KG,12.68364516,8.7263479
SO2410-0020,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",33,Công đoạn đóng gói,CUONTRANG,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,8335.08,6686.401176
SO2410-0020,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",33,Công đoạn đóng gói,CUONTRANG,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,5708.211144,4282.3
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB61,"Sợi PP, trắng UV, 1450D,bản sợi 2mm (10%TC).",KG,KG,2044.913784,2044.913784
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB61,"Sợi PP, trắng UV, 1450D,bản sợi 2mm (10%TC).",KG,KG,8743.332279,8743.332279
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB62,"Sợi PP, trắng UV, 1530D,bản sợi 5mm (10%TC).",KG,KG,1686.680723,1686.680723
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-JB62,"Sợi PP, trắng UV, 1530D,bản sợi 5mm (10%TC).",KG,KG,7240.821746,7240.821747
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-VA6,"Sợi PP dệt vải áo, xám tro, 1200D, 2.9mm - 3.2mm.",KG,KG,8.574018549,8.5740185
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",02,Công đoạn tạo sợi,TPH-1551,SOI-VA6,"Sợi PP dệt vải áo, xám tro, 1200D, 2.9mm - 3.2mm.",KG,KG,34.73057347,34.7305735
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACAVAI132100100101XAMO,"Manh vải áo PP, khổ 132cm, MĐ: 10x10, dệt tự do, TL: 101gr/m, nhiều màu.",M,KG,343.8675288,34.7306204
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACAVAI132100100101XAMO,"Manh vải áo PP, khổ 132cm, MĐ: 10x10, dệt tự do, TL: 101gr/m, nhiều màu.",M,KG,83.63670968,8.4473077
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACUMAT175130120626TDUV,"Vải cuộn PP, trắng đục UV (JB61+JB62), K175.0cm, MĐ: 13.0x12, 2 sợi định vị màu beige chính giữa mỗi mặt,GC 8 điểm chỉ đôi 80mm,14.75+8+42+8+29.5+8+42+8+14.75,  TL:165gsm= 626.12g/mét.",M,KG,5765.293255,3681.889232
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",03,Công đoạn dệt,TPH-1552,THACUMAT183130120652TDUV,"Vải cuộn PP, trắng đục UV (JB61+JB62), K183.0cm, MĐ: 13.0x12, 2 sợi định vị màu beige chính giữa mỗi mặt,GC 8 điểm chỉ đôi 80mm,14.75+8+46+8+29.5+8+46+8+14.75,  TL:165gsm =  652.31g/mét.",M,KG,23703.67214,15771.23826
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",09,Công đoạn tráng ngoài,TPH-1552,THATRMAT174130120731TRDU,"[Tráng ngoài]Cuộn PP, tráng bóng, trắng đục, K174.0cm, 2 sợi định vị màu beige chính giữa mỗi mặt, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 165gsm + 30gsm = 731.12g/m.",M,KG,5708.211144,4256.784296
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",09,Công đoạn tráng ngoài,TPH-1552,THATRMAT182130120762TRDU,"[Tráng ngoài]Cuộn PP, tráng bóng, trắng đục, K182.0cm, 2 sợi định vị màu beige chính giữa mỗi mặt, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 165gsm + 30gsm = 762.11g/m.",M,KG,23468.98231,18243.6134
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",15,Công đoạn cắt may tự động,BAO,MANH-275323G666.VAIAO,Manh khổ 275 x 323 trọng lượng 666 gr/cái (may vải áo matang khổ 183),CAI,KG,52.1480787,34.7306204
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",15,Công đoạn cắt may tự động,BAO,MANH-275323G666.VAIAO,Manh khổ 275 x 323 trọng lượng 666 gr/cái (may vải áo matang khổ 183),CAI,KG,12.68364516,8.4473077
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",22,Công đoạn may vải áo bọc cuộn,MAY,MAY269323G668.VAIAO,"Vải áo PP dệt xếp, kích thước 269x323cm, dây rút 2 đầu, chiều dài dây rút 403cm; TL: 668g/cái",Cái,KG,12.68364516,8.7263479
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",22,Công đoạn may vải áo bọc cuộn,MAY,MAY269323G668.VAIAO,"Vải áo PP dệt xếp, kích thước 269x323cm, dây rút 2 đầu, chiều dài dây rút 403cm; TL: 668g/cái",Cái,KG,52.1480787,35.8778781
SO2410-0019,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",33,Công đoạn đóng gói,CUONTRANG,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,5708.211144,4282.3
SO2410-0019,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",33,Công đoạn đóng gói,CUONTRANG,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,23468.98231,18310.5
SO2410-0018,01JBO-LUI9090110-ACV-01,"Bao Jumbo thân tròn, màu trắng, ống nạp, đáy xả, có UV 1.5%, . Kích thước: 90x90x110cm TL: 1.8Kg/cái. Tải trọng 1200kg.",45,Công đoạn ép kiện JUMBO,TPH-1554,01JBO-LUI9090110-ACV-01,"Bao Jumbo thân tròn, màu trắng, ống nạp, đáy xả, có UV 1.5%, . Kích thước: 90x90x110cm TL: 1.8Kg/cái. Tải trọng 1200kg.",Cái,KG,4,9.6
SO2410-0017,TPH060088INT.AQ34THAC350,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 350 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,55.11312,55.11312
SO2410-0017,TPH060088INT.AQ34THAC351,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 351 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,55.11312,55.11312
SO2410-0017,TPH060088INT.AQ34THAC352,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 352 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,55.11312,55.11312
SO2410-0017,TPH060088INT.AQ34THAC353,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 353 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,55.11312,55.11312
SO2410-0017,TPH060088INT.AQ34THAC354,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 354 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,55.11312,55.11312
SO2410-0017,TPH050080G080INT.YEGL227,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: YELLOW GLOBE - CODE 227 (2+0) (Mã: 5000611). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,52.46175,52.46175
SO2410-0017,TPH075112G119INT.CAMI057,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 057 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI058,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 058 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI059,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 059 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI060,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 060 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI061,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 061 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI062,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 062 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI063,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 063 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI064,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 064 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI065,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 065 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI056,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 056 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,71.89165,71.89165
SO2410-0017,TPH075112G119INT.CAMI056,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 056 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI057,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 057 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI058,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 058 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI059,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 059 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI060,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 060 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI061,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 061 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI062,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 062 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
SO2410-0017,TPH075112G119INT.CAMI063,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 063 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",02,Công đoạn tạo sợi,TPH-1551,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,KG,602.28915,602.28915
