Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
10/3/2024,SO2410-0006,"CÔNG TY TAMATRA-US, LLC",THACUASU107100100075TRDU,"Vải manh cuộn PP trắng đục, K107.0cm, 10x10, caro láng, TL: 74.7g/m. [70gsm] (5000m/cuộn)",M,KG,150000,11205,11/1/2024,
10/3/2024,SO2410-0006,"CÔNG TY TAMATRA-US, LLC",THACUASU114100100080TRDU,"Vải manh cuộn PP, K114.5cm, 10x10, caro láng, TL: 80.2g/m. [70gsm]",M,KG,225000,18033.75,11/1/2024,
10/3/2024,SO2410-0006,"CÔNG TY TAMATRA-US, LLC",THACUASU117100100081TRDU,"Vải manh cuộn PP, K117.0cm, 10x10, caro láng, TL: 81.9g/m. [70gsm]",M,KG,125000,10237.5,11/1/2024,
10/4/2024,SO2410-0008,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G147TDLU.C300,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: C300 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",Bộ,KG,6600,970.2,10/12/2024,
10/5/2024,SO2410-0009,CÔNG TY TNHH INTERFLOUR VIỆT NAM,IN050XXXTTINT.XXXXXXX,"[SO tổng] Bao PP, trắng tẩy, K50cm, TL: 92g/m, bao đựng 25kg của Inter.",CAI,CAI,1200000,1200000,12/30/2024,
10/5/2024,SO2410-0009,CÔNG TY TNHH INTERFLOUR VIỆT NAM,IN060XXXTTINT.XXXXXXX,"[SO tổng] Bao PP, trắng tẩy, K60cm, TL: 111g/m, bao đựng 40kg của Inter.",CAI,CAI,800000,800000,12/30/2024,
10/5/2024,SO2410-0010,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH595920G112MEK.CHD,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: Bột mì chuyên dụng-40KG; Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện bên ngoài",Cái,KG,63000,7056,10/31/2024,
10/7/2024,SO2410-0011,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G147TDLU.T301,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: T301 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",Bộ,KG,5000,735,10/10/2024,
10/8/2024,SO2410-0012,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH485XXXTDMFM.XXXX,"[SO tổng] Bao TP-PP, trắng đục, K48.5cm. [Tạm tính theo 48.5x79LL]",CAI,KG,70000,5600,10/31/2024,
10/8/2024,SO2410-0013,CÔNG TY TNHH THAI WAH VIỆT NAM,TPH065065G068LUK.MTSL,"Bao PP trắng đục có in K65.0cm x 65cm(PB) - TL: 68.0g/cái (±5.0), đáy gấp 1 lần may 2 đường, marka: Miến Tươi Song Long (1+0)",Cái,KG,50000,3400,10/30/2024,
10/8/2024,SO2410-0014,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001014000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: RED ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMRERO",CAI,KG,8000,640,10/23/2024,
10/8/2024,SO2410-0015,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),TPH485XXXTDMFM.XXXX,"[SO tổng] Bao TP-PP, trắng đục, K48.5cm. [Tạm tính theo 48.5x79LL]",CAI,KG,2400000,192000,11/1/2024,
10/8/2024,SO2410-0016,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066XXXTDMFM.850D,"[SO tổng] Bao TP-PP, trắng đục, K66cm. [850D] [K66x99cm, 120gr]",CAI,KG,2040000,244800,11/1/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC350,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 350 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC351,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 351 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC352,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 352 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC353,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 353 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC354,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 354 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050080G080INT.YEGL227,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: YELLOW GLOBE - CODE 227 (2+0) (Mã: 5000611). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,400,10/18/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI056,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 056 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/23/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI057,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 057 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/23/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI058,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 058 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/23/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI059,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 059 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/23/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI060,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 060 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/23/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI061,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 061 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/29/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI062,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 062 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/29/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI063,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 063 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/29/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI064,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 064 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/29/2024,
10/10/2024,SO2410-0017,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH075112G119INT.CAMI065,"Bao TP-PP, trắng tẩy, K75.0x112.0LL, TL: 119.0g/cái, MK: CÁM MÌ POLLARD - CODE 065 (1+0) (Mã: 5000673). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,KG,5000,595,10/29/2024,
10/10/2024,SO2410-0018,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,01JBO-LUI9090110-ACV-01,"Bao Jumbo thân tròn, màu trắng, ống nạp, đáy xả, có UV 1.5%, . Kích thước: 90x90x110cm, Marka : ACV-01 (Đỏ) TL: 1.8Kg/cái. Tải trọng 1200kg.",Cái,KG,4,9.6,10/17/2024,
10/10/2024,SO2410-0019,MATANG PLASTIC & METAL WORK INDUSTRIES SDN. BHD,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,5708.2111,4282.3,11/8/2024,
10/10/2024,SO2410-0019,MATANG PLASTIC & METAL WORK INDUSTRIES SDN. BHD,THADGMAT182130120782TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K182.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 780.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,23468.9823,18310.5,11/8/2024,
10/10/2024,SO2410-0020,MATANG PLASTIC & METAL WORK INDUSTRIES SDN. BHD,THADGMAT174130120750TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K174.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 750.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,5708.2111,4282.3,11/8/2024,
10/10/2024,SO2410-0020,MATANG PLASTIC & METAL WORK INDUSTRIES SDN. BHD,THADGMAT187130120802TRDU,"[Đóng gói]Cuộn PP, tráng bóng, trắng đục, K187.0cm, GC 8 điểm, mỗi điểm 8cm chỉ đôi 100%, TL: 170gsm + 30gsm = 802.2g/m. (Có Tem/nhãn, nút bịt)",M,KG,8335.08,6686.4012,11/8/2024,
10/10/2024,SO2410-0021,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH073125G155TDSAB,"Bao TP-PP, trắng đục, K73x125LL, TL: 155g/cái (500N), không in (Code KH: 5001489). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 6 ngang x 1 dọc]",CAI,KG,18000,2790,10/31/2024,
10/10/2024,SO2410-0022,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,0119117002007000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: Kuda Biru Export 1kg (3+0) (5001115). [EK: 500cái/kiện, MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050076TDLAH.KBE1",CAI,KG,95000,6650,10/31/2024,
10/10/2024,SO2410-0023,CÔNG TY CỔ PHẦN SẢN XUẤT KINH DOANH LƯƠNG THỰC PHƯỚC AN,01JBO-FDC103103145-WHITE,"Bao Jumbo màu trắng,thân ráp chống phình, đáy xả, miệng nắp ống nạp, quai kẹp thân. Kích thước: 103x103x145cm TL: 2.4Kg/cái",Cái,KG,500,1200,10/31/2024,
10/11/2024,SO2410-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,0119121001002000,"Bao TP-PP, trắng đục, K53x74LL (+/-1), TL: 53g/cái (+/-1.5), cắt zigzag, có tracking, MK: EXTRA FINA (Màu đỏ, 1+1) (Mã ROJO của Cty Molinera). [EK: 1 tép 100 cái, kiện 5 tép trở đầu, vải áo màu trắng, 4 đai ngang x 1 đai dọc, nhận dạng MK bên ngoài]",CAI,KG,900000,47700,10/31/2024,
10/11/2024,SO2410-0025,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066099TDMFM.LM9900-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9900. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",CAI,KG,27000,3240,11/6/2024,
10/11/2024,SO2410-0025,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066099TDMFM.LM9902-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9902. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",CAI,KG,47000,5640,11/6/2024,
10/11/2024,SO2410-0025,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066099TDMFM.LM9902C-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-9902C. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",CAI,KG,5000,600,11/6/2024,
10/11/2024,SO2410-0025,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066099TDMFM.LM8801-1,"Bao TP-PP, trắng đục, K66.0x99.0LL, TL: 120.0g/cái, MK: LM-8801. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]",CAI,KG,3000,360,11/6/2024,
10/11/2024,SO2410-0025,DINDINGS POULTRY DEVELOPMENT CENTRE SDN BHD,TPH066109TDMFM.LM8802-1,"Bao TP-PP, trắng đục, K66.0x109.0LL, TL: 132.0g/cái, MK: LM-8802. [850D] [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 6 ngang x 1 dọc]",CAI,KG,3000,396,11/6/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH495755G074MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x75.5PB (cm), TL: 74.0 (±3.0)g/cái, MK: BALANCE - 25KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,740,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595870G106MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,30000,3180,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH495755G074MEK.CF2X,"Bao TP-PP, trắng tẩy, K49.5x75.5PB (cm), TL: 74.0 (±3.0)g/cái, MK: CF2.X - 25KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,740,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595870G106MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,1060,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH495755G074MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x75.5PB (cm), TL: 74.0 (±3.0)g/cái, MK: FAIRY - 25KG  [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,740,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH495755G074MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x75.5PB (cm), TL: 74.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,740,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595870G106MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: Xích Lô-40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,50000,5300,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH495755G074MEK.THD,"Bao TP-PP, trắng tẩy, K49.5x75.5PB (cm), TL: 74.0 (±3.0)g/cái, MK: TÔM HÙM ĐỎ - 25KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,10000,740,10/19/2024,
10/12/2024,SO2410-0026,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,TPH595870G106MEK.BM28,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: Bột Mì 28-40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,20000,2120,10/19/2024,
10/12/2024,SO2410-0027,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),TPHHAPHAL585115TRDU,"[Đóng gói] Vải cuộn PP, trắng đục, hấp PE bên trong, K58.5cm, TL: 115.0g/m. [3000m/cuộn]",M,KG,50000,5750,11/1/2024,
10/13/2024,SO2410-0029,UNIPACK INTERNATIONAL (HONGKONG) LIMITED.,0119132018001000,"Manh tròn JB, trắng UV, K175.0-176.0cm x 122.0-123.0cm, TL: 665.0g (+/-5%), MK: El Toro 2S1C. [UNP156gsm] [UP01061] [68.75×48”-El Toro 2S1C]",CAI,KG,28800,19152,11/18/2024,
10/15/2024,SO2410-0030,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074TTINT,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, (Mã: 5000593). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,370,10/23/2024,
10/15/2024,SO2410-0030,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ28.053,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 28 - CODE 053 (2+1) (Mã: 5000615). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420,10/25/2024,
10/16/2024,SO2410-0031,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",M,KG,308000,25256,11/8/2024,
10/16/2024,SO2410-0032,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",M,KG,324000,25272,10/29/2024,
10/16/2024,SO2410-0033,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,20000,1280,11/23/2024,
10/16/2024,SO2410-0033,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,350000,23800,11/23/2024,
10/16/2024,SO2410-0034,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109033000000,"Vải cuộn PP, trắng đục, tráng hấp PE, K51.0cm, TL: 83.0g/m. [910D, 8x8, 20mic]/HAPHAL051083TRDU",M,KG,150000,12450,11/8/2024,
10/16/2024,SO2410-0035,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,TPH055090G147TDLU.DMS09,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: DMS-09 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",Bộ,KG,1470,216.09,10/21/2024,
10/18/2024,SO2410-0036,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,30000,30000,10/31/2024,
10/18/2024,SO2410-0037,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0001,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 280cm, dây rút 380cm, TL: 340gr/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1248,10/31/2024,
10/18/2024,SO2410-0037,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0012,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 400cm, dây rút 430cm, TL: 580.62gr/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1741.86,10/31/2024,
10/18/2024,SO2410-0037,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1761,10/31/2024,
10/19/2024,SO2410-0038,CÔNG TY CỔ PHẦN BAO BÌ LOUIS,01JBO-LUI9090110-ACV-01,"Bao Jumbo thân tròn, màu trắng, ống nạp, đáy xả, có UV 1.5%, . Kích thước: 90x90x110cm, Marka : ACV-01 (Đỏ) TL: 1.8Kg/cái. Tải trọng 1200kg.",Cái,KG,1000,1800,10/30/2024,
10/19/2024,SO2410-0039,Addera Peru S.A.C,01JBO-PRU8585120-W-PRINT,"Bao Jumbo thân tròn, màu trắng, tráng trong (Lami in), quai nẹp biên, đáy xã, chống xì 4 cạnh thân- kích thước: 85x85x120cm, marka: Phosbic (2+4); TL: 1.97Kg/cái",Cái,KG,1000,1970,11/30/2024,
