Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
02/12/2024,SOI8,Đêm,,,SO2411-0037,MP24/11-058,LSX11/24-056,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,2969.1,0,23,-1601.1,-3.164,2.170394737,1.159507,Đạt
02/12/2024,SOI8,Đêm,,,SO2411-0037,MP24/11-058,LSX11/24-056,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",3762,54.549,0,114.4,0,3647.6,54.549,0.030409357,0,Không đạt
18/10/2024,SOI8,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1298.56,0,0,-1298.56,0,,,Không đạt
18/10/2024,SOI8,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,5819.07,0,20,-5819.07,-20,,,Không đạt
18/10/2024,SOI8,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,134.44,0,-134.44,0,,,Không đạt
18/10/2024,SOI8,Đêm,,,SO2409-0048,MP24/09-072,LSX09/24-088,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,436.57,0,0,-436.57,0,,,Không đạt
09/12/2024,SOI8,Đêm,,,SO2411-0037,MP24/11-058,LSX11/24-056,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",684,9.918,2406.99,0,18,-1722.99,-8.082,3.518991228,1.814882,Đạt
24/12/2024,SOI7,Ngày,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,779.2,0,7,-779.2,-7,,,Không đạt
23/12/2024,SOI7,Ngày,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,0,91.4,0,1276.6,19.836,0.066812865,0,Không đạt
23/12/2024,SOI7,Ngày,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",4104,59.508,532.8,0,2,3571.2,57.508,0.129824561,0.033608,Không đạt
23/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,3199.8,0,42,-1831.8,-22.164,2.339035088,2.117362,Đạt
23/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",4104,59.508,0,104.4,0,3999.6,59.508,0.025438596,0,Không đạt
28/10/2024,SOI7,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2067.97,0,30,-2067.97,-30,,,Không đạt
28/10/2024,SOI7,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,100.01,0,-100.01,0,,,Không đạt
21/10/2024,SOI8,Ngày,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,604.75,0,2,-604.75,-2,,,Không đạt
21/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",2736,39.672,1330.05,0,8,1405.95,31.672,0.486129386,0.201653,Không đạt
21/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",2736,39.672,710.15,0,0,2025.85,39.672,0.259557749,0,Không đạt
21/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",2736,39.672,0,118.4,0,2617.6,39.672,0.043274854,0,Không đạt
22/12/2024,SOI7,Đêm,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,225.4,0,2,1142.6,17.836,0.164766082,0.100826,Không đạt
22/12/2024,SOI7,Ngày,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,132.06,0,0,1235.94,19.836,0.096535088,0,Không đạt
22/12/2024,SOI7,Ngày,,,SO2412-0041,MP24/12-068,LSX12/24-058,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",1368,19.836,1335.338,0,2,32.662,17.836,0.976124269,0.100826,Đạt
08/12/2024,SOI8,Đêm,,,SO2411-0037,MP24/11-058,LSX11/24-056,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",3420,49.59,0,100.4,0,3319.6,49.59,0.029356725,0,Không đạt
08/12/2024,SOI8,Đêm,,,SO2411-0037,MP24/11-058,LSX11/24-056,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",3420,49.59,2378.5,0,5,1041.5,44.59,0.695467836,0.100826,Không đạt
28/10/2024,SOI7,Đêm,,,SO2410-0033,MP24/10-069,LSX10/24-053,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,2023.9,0,30,-2023.9,-30,,,Không đạt
24/12/2024,SOI1,Ngày,,,SO2412-0017,MP24/12-043,LSX12/24-054,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",3320,44.82,3220.4,0,12,99.6,32.82,0.97,0.267737,Đạt
23/12/2024,SOI1,Đêm,,,SO2412-0017,MP24/12-043,LSX12/24-054,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",3320,44.82,3679.8,0,29,-359.8,15.82,1.108373494,0.647032,Đạt
20/12/2024,SOI1,Ngày,,,SO2412-0017,MP24/12-043,LSX12/24-054,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",3320,44.82,2660.7,0,23,659.3,21.82,0.801415663,0.513163,Không đạt
19/12/2024,SOI1,Đêm,,,SO2412-0017,MP24/12-043,LSX12/24-054,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",0,0,285.78,0,21,-285.78,-21,,,Không đạt
19/12/2024,SOI1,Đêm,,,SO2402-0032,MP24/02-040,LSX04/24-005,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",0,0,158.92,0,0,-158.92,0,,,Không đạt
19/12/2024,SOI3,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4940,66.69,4745.6,0,18,194.4,48.69,0.960647773,0.269905,Đạt
20/12/2024,SOI3,Ngày,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,3621.6,0,8,-3621.6,-8,,,Không đạt
20/12/2024,SOI3,Ngày,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,1305,0,12,-1305,-12,,,Không đạt
18/12/2024,SOI3,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",760,10.26,1437.2,0,2,-677.2,8.26,1.891052632,0.194931,Đạt
25/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1900,25.65,1876.94,0,6,23.06,19.65,0.987863158,0.233918,Đạt
25/12/2024,SOI3,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,209.656,0,0,-209.656,0,,,Không đạt
13/10/2024,SOI3,Ngày,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,4572,0,6,-4572,-6,,,Không đạt
10/10/2024,SOI7,Đêm,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,2700.82,0,5,-2700.82,-5,,,Không đạt
11/10/2024,SOI3,Ngày,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,4258.2,0,29,-4258.2,-29,,,Không đạt
20/12/2024,SOI7,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",2660,35.91,1519.9,0,26,1140.1,9.91,0.571390977,0.724032,Không đạt
09/10/2024,SOI7,Đêm,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,1769.6,0,53,-1769.6,-53,,,Không đạt
09/10/2024,SOI7,Đêm,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,0,165.1,0,-165.1,0,,,Không đạt
02/10/2024,SOI1,Ngày,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,3338.5,0,7,-3338.5,-7,,,Không đạt
21/12/2024,SOI7,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",760,10.26,1299.2,0,20,-539.2,-9.74,1.709473684,1.949317,Đạt
22/12/2024,SOI1,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1140,15.39,5275.3,0,16,-4135.3,-0.61,4.62745614,1.039636,Đạt
22/12/2024,SOI1,Ngày,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,1411.7,0,20,2768.3,36.43,0.337727273,0.354421,Không đạt
21/12/2024,SOI1,Đêm,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1520,20.52,530.6,0,20,989.4,0.52,0.349078947,0.974658,Không đạt
21/12/2024,SOI7,Ngày,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,3985.4,0,9,194.6,47.43,0.953444976,0.159489,Đạt
01/10/2024,SOI1,Ngày,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,3517.2,0,5,-3517.2,-5,,,Không đạt
03/12/2024,SOI2,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1140,15.39,5110.7,0,21,-3970.7,-5.61,4.483070175,1.364522,Đạt
04/12/2024,SOI2,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",2280,30.78,1239.9,0,8,1040.1,22.78,0.543815789,0.259909,Không đạt
04/12/2024,SOI2,Ngày,,,SO2411-0028,MP24/11-041,LSX12/24-002,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,255.8,0,0,-255.8,0,,,Không đạt
31/12/2024,SOI3,Ngày,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1330,17.955,1753.4,0,2,-423.4,15.955,1.318345865,0.111389,Đạt
30/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1900,25.65,1464,0,4,436,21.65,0.770526316,0.155945,Không đạt
26/12/2024,SOI3,Ngày,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4940,66.69,3979.7,0,8,960.3,58.69,0.805607287,0.119958,Không đạt
26/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,4704.8,0,16,-524.8,40.43,1.125550239,0.283537,Đạt
27/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,4311.3,0,6,-131.3,50.43,1.031411483,0.106326,Đạt
27/12/2024,SOI3,Ngày,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4940,66.69,4002.9,0,18,937.1,48.69,0.810303644,0.269905,Không đạt
29/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1900,25.65,529.4,0,30,1370.6,-4.35,0.278631579,1.16959,Không đạt
29/12/2024,SOI3,Ngày,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1900,25.65,1764.3,0,15,135.7,10.65,0.928578947,0.584795,Không đạt
28/12/2024,SOI3,Ngày,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4750,64.125,2748.8,0,20,2001.2,44.125,0.578694737,0.31189,Không đạt
28/12/2024,SOI3,Đêm,,,SO2411-0057,MP24/11-075,LSX12/24-079,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,4455.9,0,22,-275.9,34.43,1.066004785,0.389863,Đạt
28/11/2024,SOI3,Ngày,,,SO2406-0049,MP24/06-190,LSX09/24-080,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",0,0,99.846,0,0,-99.846,0,,,Không đạt
28/11/2024,SOI3,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",380,5.13,3021.55,0,2,-2641.55,3.13,7.951447368,0.389863,Đạt
29/11/2024,SOI3,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4560,61.56,6669.7,0,8,-2109.7,53.56,1.462653509,0.129954,Đạt
30/11/2024,SOI3,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",4180,56.43,8986.5,0,19,-4806.5,37.43,2.149880383,0.3367,Đạt
01/12/2024,SOI3,Ngày,,,SO2411-0034,MP24/11-043,LSX11/24-085,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",1900,25.65,2640.2,0,3,-740.2,22.65,1.389578947,0.116959,Đạt
06/10/2024,SOI3,Ngày,,,SO2409-0063,MP24/09-075,LSX09/24-086,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,1243.95,0,19,-1243.95,-19,,,Không đạt
06/10/2024,SOI3,Ngày,,,SO2409-0007,MP24/09-011,LSX10/24-014,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,5046.65,0,0,-5046.65,0,,,Không đạt
07/10/2024,SOI3,Ngày,,,SO2409-0007,MP24/09-011,LSX10/24-014,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,296.7,0,2,-296.7,-2,,,Không đạt
27/11/2024,SOI3,Ngày,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",4200,56.7,4671.5,0,22,-471.5,34.7,1.112261905,0.388007,Đạt
26/11/2024,SOI3,Ngày,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",4500,60.75,5163.1,0,15,-663.1,45.75,1.147355556,0.246913,Đạt
25/11/2024,SOI7,Đêm,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,3544.2,0,32,-3544.2,-32,,,Không đạt
24/11/2024,SOI8,Đêm,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,1892.39,0,10,-1892.39,-10,,,Không đạt
22/11/2024,SOI7,Đêm,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,1674.9,0,8,-1674.9,-8,,,Không đạt
24/11/2024,SOI3,Ngày,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,3072.7,0,0,-3072.7,0,,,Không đạt
19/11/2024,SOI3,Ngày,,,SO2409-0007,MP24/09-013,LSX11/24-007,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,3617,0,15,-3617,-15,,,Không đạt
20/11/2024,SOI7,Đêm,,,SO2409-0007,MP24/09-013,LSX11/24-007,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,2268.4,0,11,-2268.4,-11,,,Không đạt
21/11/2024,SOI7,Đêm,,,SO2409-0007,MP24/09-013,LSX11/24-007,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,1596.616,0,16,-1596.616,-16,,,Không đạt
21/11/2024,SOI7,Đêm,,,SO2409-0053,MP24/09-067,LSX11/24-067,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,4634.03,0,24,-4634.03,-24,,,Không đạt
29/12/2024,SOI3,Đêm,,,SO2412-0029,MP24/12-054,LSX12/24-082,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",6900,93.15,5279.8,0,18,1620.2,75.15,0.765188406,0.193236,Không đạt
30/12/2024,SOI3,Đêm,,,SO2412-0029,MP24/12-054,LSX12/24-082,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",1500,20.25,1791.8,0,5,-291.8,15.25,1.194533333,0.246913,Đạt
