Khách hàng,Đơn hàng,Số KHTK,LSX,Công đoạn,Mã thành phẩm,Mã công đoạn,Tên Công đoạn,Ngang,Dài,Trọng lượng,Mặt in,Màu,Số lượng đầu vào 1,Số lượng đầu vào 2,Ngày giao,Ngày SX,Ca,Máy,Tên CN,Đvt (1),Đvt (2),Đã SX số lượng 1,Đã SX số lượng 2,Phế số lượng 1,Phế số lượng 2
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1300,67.015,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1200,61.86,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1400,72.17,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1300,67.015,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1400,72.17,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1800,92.79,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1600,82.48,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1400,72.17,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,700,36.085,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,200,10.31,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,900,46.395,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1100,56.705,2.5,25
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1400,72.17,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1300,67.015,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001003000,MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,1700,87.635,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,600,30.93,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,200,10.31,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/13/2024,N,1,,BAO,KG,300,15.465,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,3900,201.045,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,1300,67.015,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,2800,144.34,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,700,36.085,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/12/2024,N,1,,BAO,KG,700,36.085,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1900,97.945,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,2000,103.1,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1800,92.79,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,2600,134.03,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1700,87.635,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1700,87.635,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/11/2024,N,1,,BAO,KG,1700,87.635,0,0
KH020003,SO2401-0001,MP24/01-004,LSX01/24-007,Công đoạn may viền miệng,0119126001004000,MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",0,0,1,,,0,0,2/2/2024,1/27/2024,N,1,,BAO,KG,385,19.8468,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/27/2024,N,1,,BAO,KG,1850,95.3675,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,2/2/2024,N,1,,BAO,KG,550,28.3525,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/31/2024,N,1,,BAO,KG,1000,51.55,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/31/2024,N,1,,BAO,KG,1500,77.325,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/31/2024,N,1,,BAO,KG,900,46.395,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/25/2024,N,1,,BAO,KG,800,41.24,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/27/2024,N,1,,BAO,KG,500,25.775,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/27/2024,N,1,,BAO,KG,1200,61.86,0,0
KH020003,SO2401-0002,MP24/01-005,LSX01/24-037,Công đoạn may viền miệng,0119126001006000,MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",0,0,1,,,0,0,2/20/2024,1/27/2024,N,1,,BAO,KG,1200,61.86,0,0
